from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510270802,39.3639157,-76.5925857,western_h,39.347161199999995,-76.6425979,1,07:19:44,33.6,6728,1,WALK,2.4,0.0,268,,LINESTRING (-76.591148 39.363582, -76.592602 39.3639439, -76.593283 39.364115, -76.593813 39.364249, -76.593793 39.3644171, -76.593888 39.364436)
x24510270802,39.3639157,-76.5925857,western_h,39.347161199999995,-76.6425979,1,07:19:44,33.6,6728,2,BUS,5.8,4.1,2285,11652,LINESTRING (-76.5938 39.36423, -76.59389 39.36348, -76.59398 39.36272, -76.59398 39.36272, -76.59412 39.36158, -76.59421 39.36072, -76.59428 39.36017, -76.59431 39.35995, -76.59439 39.35958, -76.59439 39.35958, -76.59447 39.35931, -76.59452 39.35919, -76.59461 39.35895, -76.59463 39.35891, -76.59495 39.35826, -76.59495 39.35826, -76.59524 39.35767, -76.59524 39.35766, -76.59541 39.35732, -76.59568 39.35687, -76.59595 39.35653, -76.59627 39.35618, -76.59627 39.35618, -76.59692 39.35552, -76.59699 39.35545, -76.59708 39.35537, -76.59757 39.35492, -76.59791 39.35457, -76.59812 39.35435, -76.59812 39.35435, -76.59826 39.35416, -76.59831 39.354, -76.59836 39.35372, -76.59843 39.35327, -76.59844 39.35319, -76.59857 39.35235, -76.59857 39.35235, -76.59868 39.35159, -76.59878 39.35088, -76.59878 39.35088, -76.59881 39.35068, -76.59887 39.35033, -76.59902 39.34937, -76.59909 39.34895, -76.59925 39.348, -76.59935 39.34726, -76.59941 39.34696, -76.59941 39.34696, -76.59954 39.34624, -76.59962 39.34563, -76.59969 39.34514, -76.59977 39.34461)
x24510270802,39.3639157,-76.5925857,western_h,39.347161199999995,-76.6425979,1,07:19:44,33.6,6728,3,WALK,1.3,0.0,93,,LINESTRING (-76.599857 39.344779, -76.5997612 39.344751, -76.599695 39.3451306, -76.5994653 39.3451082, -76.5992103 39.3450835)
x24510270802,39.3639157,-76.5925857,western_h,39.347161199999995,-76.6425979,1,07:19:44,33.6,6728,4,BUS,15.1,2.6,3941,11641,LINESTRING (-76.59946518371582 39.34511685714722, -76.59969 39.34514, -76.60033 39.3452, -76.60164 39.34531, -76.60210294067055 39.345353857537205, -76.60210294067055 39.345353857537205, -76.60259 39.3454, -76.60418 39.34556, -76.6045 39.34561, -76.60491 39.34573, -76.60548 39.34586, -76.60593 39.34593, -76.60625 39.34596, -76.60704 39.34604, -76.60750138398588 39.34609198692799, -76.60750138398588 39.34609198692799, -76.60775 39.34612, -76.60819 39.34615, -76.60869 39.34616, -76.60909 39.34616, -76.60910700000088 39.34616, -76.60910700000088 39.34616, -76.6096 39.34616, -76.60987 39.34616, -76.61069 39.34616, -76.61189 39.34612, -76.6125 39.34612, -76.61285 39.34611, -76.61314 39.3461, -76.61359 39.34604, -76.61407 39.34595, -76.61478 39.34577, -76.61628 39.3454, -76.61662007912636 39.34535276678801, -76.61662007912636 39.34535276678801, -76.61664 39.34535, -76.61711 39.34531, -76.6178 39.3453, -76.61818 39.34535, -76.61866 39.34542, -76.6196 39.3455, -76.62014 39.34552, -76.62053 39.34551, -76.62095 39.34547, -76.62135297699929 39.34541800296783, -76.62135297699929 39.34541800296783, -76.62157 39.34539, -76.62188 39.34534, -76.6221 39.34531, -76.62233 39.34529, -76.62264 39.34527, -76.62298 39.34525, -76.62302 39.34525, -76.62348 39.34522, -76.62352 39.34522, -76.62444 39.34516, -76.62487 39.34513, -76.62521 39.34511, -76.62559 39.34508, -76.62594 39.34506, -76.62621 39.34504, -76.62635 39.34503, -76.62659 39.34502, -76.62707 39.34498, -76.628 39.3449, -76.62828615686 39.344868204793336, -76.62828615686 39.344868204793336, -76.62845 39.34485, -76.62892 39.3448, -76.62988 39.34469, -76.63101 39.34457, -76.63164 39.34453, -76.63232 39.34447, -76.63279 39.34442, -76.633 39.34439, -76.63373 39.3443, -76.63439 39.34423, -76.63466 39.3442, -76.63525 39.34409, -76.63541 39.34404, -76.63606943111776 39.34380686778665, -76.63606943111776 39.34380686778665, -76.6364 39.34369, -76.63699 39.34347, -76.63757 39.34327, -76.6379 39.34316, -76.6381 39.34311, -76.63841 39.34306, -76.63863 39.34304, -76.63899 39.34304, -76.63934 39.34307, -76.63962 39.34312, -76.63993 39.34322, -76.64004621587128 39.34326648634851, -76.64004621587128 39.34326648634851, -76.64028 39.34336, -76.64055 39.34429, -76.64079 39.345, -76.6411 39.34598, -76.64185 39.34581)
x24510270802,39.3639157,-76.5925857,western_h,39.347161199999995,-76.6425979,1,07:19:44,33.6,6728,5,WALK,2.5,0.0,141,,LINESTRING (-76.641861 39.345751, -76.6418269 39.3457742, -76.641847 39.3458234, -76.6419135 39.3460258, -76.6419454 39.3461227, -76.6419742 39.3462103, -76.6420081 39.3463135, -76.6420394 39.3464087, -76.6421 39.3465934, -76.6421663 39.3467952, -76.6422247 39.3469725)
