from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510270902,39.3515537,-76.58453570000002,western_h,39.347161199999995,-76.6425979,1,07:07:58,40.5,6446,1,WALK,16.3,0.0,1040,,LINESTRING (-76.586212 39.3518694, -76.5859886 39.3518684, -76.5857377 39.3518534, -76.5853667 39.3518234, -76.5850428 39.3517748, -76.5846819 39.3517145, -76.5842767 39.3516296, -76.5840046 39.3515715, -76.584135 39.3511979, -76.5842569 39.350814, -76.584382 39.350423, -76.5845116 39.3500163, -76.5844636 39.3500027, -76.584395 39.349961, -76.584332 39.349898, -76.584295 39.349846, -76.584261 39.349791, -76.584252 39.34971, -76.584239 39.349612, -76.584235 39.349508, -76.58423 39.349369, -76.584232 39.349046, -76.5842289 39.348884, -76.584553 39.3486435, -76.584659 39.348565, -76.584851 39.348422, -76.584943 39.348354, -76.585021 39.348289, -76.585148 39.348179, -76.5851689 39.348159, -76.585228 39.348105, -76.585319 39.348017, -76.585397 39.347922, -76.585509 39.34779, -76.58532 39.34771, -76.58535 39.347671, -76.585418 39.34756, -76.585469 39.347468, -76.585533 39.347331, -76.585587 39.347166, -76.585664 39.346883, -76.585773 39.346471, -76.5859416 39.3458932, -76.5859542 39.3458473, -76.5859683 39.345796, -76.5859979 39.345688, -76.5860024 39.3456713, -76.5861296 39.3451963, -76.5861653 39.3450577, -76.586209 39.344888, -76.5862603 39.344707, -76.586197 39.344677)
x24510270902,39.3515537,-76.58453570000002,western_h,39.347161199999995,-76.6425979,1,07:07:58,40.5,6446,2,BUS,20.3,1.5,5265,11641,LINESTRING (-76.58628267542005 39.34471856244206, -76.58614 39.34521, -76.58597 39.34582, -76.58613 39.34589, -76.5878 39.34598, -76.58929 39.34605, -76.59138 39.34612, -76.59199 39.34614, -76.59216 39.34612, -76.59223 39.34611, -76.59259 39.34613, -76.59273700000286 39.34613, -76.59273700000286 39.34613, -76.59289 39.34613, -76.59322 39.3461, -76.5935 39.34603, -76.59375 39.34594, -76.59426 39.34571, -76.59547 39.34517, -76.59588 39.34499, -76.59615 39.34492, -76.59643 39.34487, -76.59662 39.34486, -76.59707 39.34489, -76.5976 39.34494, -76.59793362961858 39.3449675473997, -76.59793362961858 39.3449675473997, -76.59869 39.34503, -76.59901 39.34507, -76.59946518371582 39.34511685714722, -76.59946518371582 39.34511685714722, -76.59969 39.34514, -76.60033 39.3452, -76.60164 39.34531, -76.60210294067055 39.345353857537205, -76.60210294067055 39.345353857537205, -76.60259 39.3454, -76.60418 39.34556, -76.6045 39.34561, -76.60491 39.34573, -76.60548 39.34586, -76.60593 39.34593, -76.60625 39.34596, -76.60704 39.34604, -76.60750138398588 39.34609198692799, -76.60750138398588 39.34609198692799, -76.60775 39.34612, -76.60819 39.34615, -76.60869 39.34616, -76.60909 39.34616, -76.60910700000088 39.34616, -76.60910700000088 39.34616, -76.6096 39.34616, -76.60987 39.34616, -76.61069 39.34616, -76.61189 39.34612, -76.6125 39.34612, -76.61285 39.34611, -76.61314 39.3461, -76.61359 39.34604, -76.61407 39.34595, -76.61478 39.34577, -76.61628 39.3454, -76.61662007912636 39.34535276678801, -76.61662007912636 39.34535276678801, -76.61664 39.34535, -76.61711 39.34531, -76.6178 39.3453, -76.61818 39.34535, -76.61866 39.34542, -76.6196 39.3455, -76.62014 39.34552, -76.62053 39.34551, -76.62095 39.34547, -76.62135297699929 39.34541800296783, -76.62135297699929 39.34541800296783, -76.62157 39.34539, -76.62188 39.34534, -76.6221 39.34531, -76.62233 39.34529, -76.62264 39.34527, -76.62298 39.34525, -76.62302 39.34525, -76.62348 39.34522, -76.62352 39.34522, -76.62444 39.34516, -76.62487 39.34513, -76.62521 39.34511, -76.62559 39.34508, -76.62594 39.34506, -76.62621 39.34504, -76.62635 39.34503, -76.62659 39.34502, -76.62707 39.34498, -76.628 39.3449, -76.62828615686 39.344868204793336, -76.62828615686 39.344868204793336, -76.62845 39.34485, -76.62892 39.3448, -76.62988 39.34469, -76.63101 39.34457, -76.63164 39.34453, -76.63232 39.34447, -76.63279 39.34442, -76.633 39.34439, -76.63373 39.3443, -76.63439 39.34423, -76.63466 39.3442, -76.63525 39.34409, -76.63541 39.34404, -76.63606943111776 39.34380686778665, -76.63606943111776 39.34380686778665, -76.6364 39.34369, -76.63699 39.34347, -76.63757 39.34327, -76.6379 39.34316, -76.6381 39.34311, -76.63841 39.34306, -76.63863 39.34304, -76.63899 39.34304, -76.63934 39.34307, -76.63962 39.34312, -76.63993 39.34322, -76.64004621587128 39.34326648634851, -76.64004621587128 39.34326648634851, -76.64028 39.34336, -76.64055 39.34429, -76.64079 39.345, -76.6411 39.34598, -76.64185 39.34581)
x24510270902,39.3515537,-76.58453570000002,western_h,39.347161199999995,-76.6425979,1,07:07:58,40.5,6446,3,WALK,2.5,0.0,141,,LINESTRING (-76.641861 39.345751, -76.6418269 39.3457742, -76.641847 39.3458234, -76.6419135 39.3460258, -76.6419454 39.3461227, -76.6419742 39.3462103, -76.6420081 39.3463135, -76.6420394 39.3464087, -76.6421 39.3465934, -76.6421663 39.3467952, -76.6422247 39.3469725)
