from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510080400,39.307403699999995,-76.5856857,western_h,39.347161199999995,-76.6425979,1,07:05:58,41.4,9616,1,WALK,3.9,0.0,243,,LINESTRING (-76.585662 39.3072957, -76.5856906 39.3078372, -76.5857542 39.3087868, -76.5857591 39.308875, -76.5857654 39.3089593, -76.5857731 39.309081, -76.5857746 39.3091051, -76.5857836 39.3092315, -76.5857962 39.309406, -76.585896 39.309394)
x24510080400,39.307403699999995,-76.5856857,western_h,39.347161199999995,-76.6425979,1,07:05:58,41.4,9616,2,BUS,12.1,2.2,3859,11736,LINESTRING (-76.5858 39.30962, -76.58577 39.30889, -76.58506 39.30888, -76.58433 39.30891, -76.58433 39.30891, -76.58362 39.30893, -76.58291 39.30895, -76.58295 39.30964, -76.58295 39.30964, -76.58297 39.31005, -76.58301 39.31111, -76.58309 39.31266, -76.58309 39.31266, -76.58387 39.31262, -76.58387 39.31262, -76.58398 39.31262, -76.58429 39.3126, -76.58474 39.31258, -76.58602 39.31252, -76.58602 39.31252, -76.58676 39.31249, -76.5875 39.31246, -76.58809 39.31245, -76.58809 39.31245, -76.58869 39.31241, -76.58946 39.31237, -76.59042 39.31232, -76.59042 39.31232, -76.59105 39.31229, -76.59173 39.31226, -76.59173 39.31226, -76.59237 39.31224, -76.59306 39.31221, -76.59416 39.31216, -76.59446 39.31215, -76.59502 39.31213, -76.5951 39.31213, -76.59524 39.31212, -76.59524 39.31212, -76.5959 39.31209, -76.59648 39.31206, -76.59707 39.31203, -76.59773 39.312, -76.59844 39.31197, -76.59937 39.31191, -76.59937 39.31191, -76.60068 39.31187, -76.60087 39.31187, -76.60167 39.31183, -76.60264 39.31178, -76.60264 39.31178, -76.60414 39.31175, -76.60515 39.31169, -76.60612 39.31165, -76.60713 39.31158, -76.60713 39.31158, -76.6083 39.31152, -76.60881 39.31148, -76.60947 39.31142, -76.60978 39.31144, -76.60978 39.31144, -76.61023 39.31142, -76.61094 39.31138, -76.61181 39.31135, -76.61242 39.31132, -76.61242 39.31132, -76.61328 39.31129, -76.61379 39.31127, -76.61445 39.31125, -76.61496 39.31123, -76.61574 39.3112, -76.61574 39.3112, -76.61656 39.31118, -76.6179 39.31112, -76.6179 39.31112, -76.61865 39.31111, -76.6193 39.3111)
x24510080400,39.307403699999995,-76.5856857,western_h,39.347161199999995,-76.6425979,1,07:05:58,41.4,9616,3,WALK,1.0,0.0,55,,LINESTRING (-76.619163 39.311167, -76.6191768 39.311164, -76.6191658 39.3110886, -76.6191564 39.3110245, -76.6191453 39.3109481, -76.6191295 39.3108405, -76.6191955 39.3108401, -76.6192376 39.3108124, -76.6192732 39.3107784, -76.6192861 39.3107556)
x24510080400,39.307403699999995,-76.5856857,western_h,39.347161199999995,-76.6425979,1,07:05:58,41.4,9616,4,BUS,17.2,3.0,5344,11680,LINESTRING (-76.6193854651022 39.31082688375473, -76.61933 39.31096, -76.6193 39.3111, -76.61932 39.3117, -76.61934986678838 39.31199120118678, -76.61934986678838 39.31199120118678, -76.61936 39.31209, -76.61943 39.31313, -76.61947 39.31412, -76.61954177443981 39.31505306771755, -76.61954177443981 39.31505306771755, -76.61955 39.31516, -76.61962 39.31624, -76.61968 39.31714, -76.61973072552681 39.317582036733626, -76.61973072552681 39.317582036733626, -76.61975 39.31775, -76.61975 39.31821, -76.6198 39.31904, -76.61980543869495 39.31915421259403, -76.61980543869495 39.31915421259403, -76.61981 39.31925, -76.61983 39.31945, -76.61987 39.32012, -76.6199 39.32053, -76.62047 39.3205, -76.62055 39.32049, -76.62069 39.32047, -76.62094387037813 39.320748899852035, -76.62094387037813 39.320748899852035, -76.6214 39.32125, -76.62197978746175 39.321951847980024, -76.62197978746175 39.321951847980024, -76.62216 39.32217, -76.6226 39.32271, -76.62291 39.3231, -76.62364 39.32402, -76.62374997784778 39.32415965440988, -76.62374997784778 39.32415965440988, -76.62427 39.32482, -76.62478984657227 39.32550824757457, -76.62478984657227 39.32550824757457, -76.62498 39.32576, -76.62507 39.32587, -76.6254 39.32627, -76.62586 39.32683, -76.62592 39.32692, -76.62598 39.327, -76.62604 39.32705, -76.62613 39.3271, -76.62627 39.32713, -76.6264 39.32713, -76.62651 39.32713, -76.62747929609776 39.327091228156085, -76.62747929609776 39.327091228156085, -76.62751 39.32709, -76.62777 39.32708, -76.62893174540876 39.32702948933005, -76.62893174540876 39.32702948933005, -76.62915 39.32702, -76.62923531098902 39.32857455579996, -76.62923531098902 39.32857455579996, -76.62924 39.32866, -76.62928 39.3293, -76.62931 39.32993, -76.62936 39.33057, -76.62939 39.33123, -76.6297337690735 39.3312156762886, -76.6297337690735 39.3312156762886, -76.63035 39.33119, -76.63124 39.33115, -76.6323625323236 39.33110256905675, -76.6323625323236 39.33110256905675, -76.63266 39.33109, -76.63378 39.33105, -76.63462097603798 39.33101106592417, -76.63462097603798 39.33101106592417, -76.63486 39.331, -76.63494 39.33099, -76.63528009876133 39.33213598495662, -76.63528009876133 39.33213598495662, -76.6354 39.33254, -76.63543 39.33263, -76.63561 39.3332, -76.63581 39.33383, -76.63583 39.33389, -76.63592 39.33419, -76.63597477014959 39.33436995906293, -76.63597477014959 39.33436995906293, -76.63599 39.33442, -76.63609 39.33475, -76.63659 39.33643, -76.63669 39.33665, -76.6368 39.33686, -76.63708 39.33725, -76.63716872345358 39.33737487004578, -76.63716872345358 39.33737487004578, -76.63735 39.33763, -76.63771 39.33814, -76.63788 39.33837, -76.63797 39.33849, -76.63798301495075 39.33850859278679, -76.63798301495075 39.33850859278679, -76.63811 39.33869, -76.63835 39.33906, -76.63855 39.33934, -76.63895 39.34, -76.6391 39.34026, -76.63932 39.3407, -76.6395 39.3411, -76.63966 39.3415, -76.63972930323392 39.34170790970177, -76.63972930323392 39.34170790970177, -76.63981 39.34195, -76.63998 39.34245, -76.64008118225962 39.34274949948847, -76.64008118225962 39.34274949948847, -76.64023 39.34319, -76.64028 39.34336, -76.64055 39.34429, -76.64079 39.345, -76.64103304660856 39.345768340891595, -76.64103304660856 39.345768340891595, -76.6411 39.34598, -76.64165 39.34762, -76.64201 39.34883, -76.64208736910507 39.34909290472597)
x24510080400,39.307403699999995,-76.5856857,western_h,39.347161199999995,-76.6425979,1,07:05:58,41.4,9616,5,WALK,2.1,0.0,115,,LINESTRING (-76.6419669 39.3491519, -76.6421149 39.3491636, -76.6421149 39.3491636, -76.6420443 39.3489264, -76.6420257 39.3488639, -76.642344 39.3487969, -76.6427875 39.3487085)
