from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510271002,39.3542027,-76.60983569999999,western_h,39.347161199999995,-76.6425979,1,07:29:44,23.7,4236,1,WALK,1.0,0.0,59,,LINESTRING (-76.60986 39.3542109, -76.6098528 39.3540645, -76.609851 39.3540293, -76.6098498 39.3539929, -76.6098435 39.3538488, -76.60984 39.3537511, -76.609928 39.353746)
x24510271002,39.3542027,-76.60983569999999,western_h,39.347161199999995,-76.6425979,1,07:29:44,23.7,4236,2,BUS,2.3,2.0,804,11743,LINESTRING (-76.60983158542157 39.35375125171304, -76.6098 39.35278, -76.60976575206517 39.352060793368814, -76.60976575206517 39.352060793368814, -76.60976 39.35194, -76.60975 39.35177, -76.60972 39.35088, -76.60969636986374 39.3502971233058, -76.60969636986374 39.3502971233058, -76.60969 39.35014, -76.60969 39.35009, -76.60966 39.349, -76.60964511517048 39.348367394745345, -76.60964511517048 39.348367394745345, -76.60964 39.34815, -76.60964 39.3479, -76.60962 39.34721, -76.60962 39.34702, -76.60961 39.34672, -76.60960638104498 39.34651733851909)
x24510271002,39.3542027,-76.60983569999999,western_h,39.347161199999995,-76.6425979,1,07:29:44,23.7,4236,3,WALK,1.7,0.0,130,,LINESTRING (-76.609718 39.346514, -76.6096131 39.3465419, -76.6096062 39.3463019, -76.6096044 39.3462361, -76.6095047 39.3462383, -76.6094846 39.3462413, -76.6094698 39.346231, -76.6094722 39.3462149, -76.6094721 39.3461537, -76.6094251 39.3461537, -76.609303 39.3461537, -76.6091808 39.3461539, -76.6091065 39.3461546, -76.6087107 39.3461584)
x24510271002,39.3542027,-76.60983569999999,western_h,39.347161199999995,-76.6425979,1,07:29:44,23.7,4236,4,BUS,11.0,3.2,3102,11641,LINESTRING (-76.60910700000088 39.34616, -76.6096 39.34616, -76.60987 39.34616, -76.61069 39.34616, -76.61189 39.34612, -76.6125 39.34612, -76.61285 39.34611, -76.61314 39.3461, -76.61359 39.34604, -76.61407 39.34595, -76.61478 39.34577, -76.61628 39.3454, -76.61662007912636 39.34535276678801, -76.61662007912636 39.34535276678801, -76.61664 39.34535, -76.61711 39.34531, -76.6178 39.3453, -76.61818 39.34535, -76.61866 39.34542, -76.6196 39.3455, -76.62014 39.34552, -76.62053 39.34551, -76.62095 39.34547, -76.62135297699929 39.34541800296783, -76.62135297699929 39.34541800296783, -76.62157 39.34539, -76.62188 39.34534, -76.6221 39.34531, -76.62233 39.34529, -76.62264 39.34527, -76.62298 39.34525, -76.62302 39.34525, -76.62348 39.34522, -76.62352 39.34522, -76.62444 39.34516, -76.62487 39.34513, -76.62521 39.34511, -76.62559 39.34508, -76.62594 39.34506, -76.62621 39.34504, -76.62635 39.34503, -76.62659 39.34502, -76.62707 39.34498, -76.628 39.3449, -76.62828615686 39.344868204793336, -76.62828615686 39.344868204793336, -76.62845 39.34485, -76.62892 39.3448, -76.62988 39.34469, -76.63101 39.34457, -76.63164 39.34453, -76.63232 39.34447, -76.63279 39.34442, -76.633 39.34439, -76.63373 39.3443, -76.63439 39.34423, -76.63466 39.3442, -76.63525 39.34409, -76.63541 39.34404, -76.63606943111776 39.34380686778665, -76.63606943111776 39.34380686778665, -76.6364 39.34369, -76.63699 39.34347, -76.63757 39.34327, -76.6379 39.34316, -76.6381 39.34311, -76.63841 39.34306, -76.63863 39.34304, -76.63899 39.34304, -76.63934 39.34307, -76.63962 39.34312, -76.63993 39.34322, -76.64004621587128 39.34326648634851, -76.64004621587128 39.34326648634851, -76.64028 39.34336, -76.64055 39.34429, -76.64079 39.345, -76.6411 39.34598, -76.64185 39.34581)
x24510271002,39.3542027,-76.60983569999999,western_h,39.347161199999995,-76.6425979,1,07:29:44,23.7,4236,5,WALK,2.5,0.0,141,,LINESTRING (-76.641861 39.345751, -76.6418269 39.3457742, -76.641847 39.3458234, -76.6419135 39.3460258, -76.6419454 39.3461227, -76.6419742 39.3462103, -76.6420081 39.3463135, -76.6420394 39.3464087, -76.6421 39.3465934, -76.6421663 39.3467952, -76.6422247 39.3469725)
