from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510200800,39.2809137,-76.6742357,western_h,39.347161199999995,-76.6425979,1,06:42:02,55.9,12747,1,WALK,6.1,0.0,327,,LINESTRING (-76.6741879 39.2810612, -76.6745895 39.2810608, -76.6745979 39.2812865, -76.6741181 39.2812111, -76.6735299 39.2811226, -76.6733395 39.281094, -76.6728064 39.2810137, -76.6726194 39.2809866, -76.6725331 39.2809741, -76.6723403 39.2809462, -76.6722496 39.280933, -76.6721484 39.2809187, -76.6721143 39.2810159, -76.6720813 39.2811716, -76.6720569 39.2813327, -76.6720552 39.2813796, -76.672062 39.28138)
x24510200800,39.2809137,-76.6742357,western_h,39.347161199999995,-76.6425979,1,06:42:02,55.9,12747,2,BUS,6.8,1.3,2211,11642,LINESTRING (-76.67207 39.28138, -76.67209 39.28183, -76.67212 39.28245, -76.67215 39.28319, -76.67215 39.28319, -76.6722 39.28384, -76.67223 39.28487, -76.67228 39.2858, -76.67228 39.2858, -76.6723 39.28639, -76.67235 39.28698, -76.67235 39.28732, -76.67237 39.28769, -76.6724 39.28798, -76.67242 39.28839, -76.67243 39.28867, -76.6725 39.28976, -76.6725 39.28976, -76.67253 39.29032, -76.67255 39.29059, -76.67252 39.29076, -76.67243 39.29106, -76.6723 39.29133, -76.67217 39.29151, -76.67207 39.2918, -76.67204 39.29193, -76.67202 39.29199, -76.67201 39.29232, -76.67204 39.29241, -76.6721 39.29249, -76.67224 39.29303, -76.67219 39.29312, -76.67212 39.29319, -76.67201 39.29327, -76.67191 39.29332, -76.67176 39.29341, -76.67167 39.29352, -76.67161 39.29365, -76.67157 39.29382, -76.67151 39.29394, -76.67146 39.29401, -76.67141 39.29405, -76.67135 39.29408, -76.67121 39.29411, -76.67079 39.29412, -76.6704 39.29415, -76.66969 39.29416, -76.66868 39.2942, -76.66743 39.29424, -76.6669 39.29425, -76.66669 39.29426, -76.66639 39.29427, -76.66565 39.29431, -76.66546 39.29436, -76.6649 39.29441, -76.66492 39.29522, -76.66493 39.29541, -76.66495 39.29567, -76.665 39.29623)
x24510200800,39.2809137,-76.6742357,western_h,39.347161199999995,-76.6425979,1,06:42:02,55.9,12747,3,BUS,17.4,1.8,5530,11670,LINESTRING (-76.66497621061207 39.29596355885506, -76.665 39.29623, -76.66504 39.29714, -76.66510314543306 39.29796089062989, -76.66510314543306 39.29796089062989, -76.66511 39.29805, -76.66515 39.29864, -76.66518 39.29919, -76.66523743788422 39.30006797908724, -76.66523743788422 39.30006797908724, -76.66525 39.30026, -76.66530748155593 39.30114685829163, -76.66530748155593 39.30114685829163, -76.66532 39.30134, -76.66537 39.30155, -76.66541 39.30164, -76.66547 39.30174, -76.66552 39.30183, -76.66571 39.30211, -76.66579 39.30225, -76.66586 39.30243, -76.66598 39.30277, -76.66615439788819 39.30324624038696, -76.66615439788819 39.30324624038696, -76.66624 39.30348, -76.66666 39.30454, -76.66674719169616 39.304725282354354, -76.66674719169616 39.304725282354354, -76.66698 39.30522, -76.66715651672362 39.3055895818901, -76.66715651672362 39.3055895818901, -76.6673 39.30589, -76.66741 39.30611, -76.66759 39.30634, -76.66778 39.30655, -76.66837 39.30712, -76.6687 39.3074, -76.66911395409583 39.30767862294912, -76.66911395409583 39.30767862294912, -76.66922 39.30775, -76.66966 39.30801, -76.67085 39.30871, -76.67107 39.30891, -76.67127 39.30913, -76.67157 39.30949, -76.67190399800121 39.30987836976885, -76.67190399800121 39.30987836976885, -76.672 39.30999, -76.67234 39.31041, -76.67248 39.31056, -76.67263 39.31069, -76.67288 39.31084, -76.67306 39.3109, -76.67342 39.31099, -76.67381 39.31099, -76.67424 39.31098, -76.67456 39.31097, -76.67473 39.31104, -76.67487 39.31113, -76.67493 39.31118, -76.67501 39.31124, -76.67509 39.31133, -76.67532 39.3118, -76.67532968545302 39.31182033945136, -76.67532968545302 39.31182033945136, -76.67542 39.31201, -76.67596 39.31304, -76.67612 39.31338, -76.67633 39.31381, -76.67639319249093 39.31394124594271, -76.67639319249093 39.31394124594271, -76.67646 39.31408, -76.67654 39.31424, -76.67671 39.31446, -76.6768 39.31466, -76.67689 39.31492, -76.67690592407823 39.31501554446936, -76.67690592407823 39.31501554446936, -76.67692 39.3151, -76.67693 39.31559, -76.67696 39.31619, -76.67689332769632 39.31717103532553, -76.67689332769632 39.31717103532553, -76.67689 39.31722, -76.67684449144542 39.31817567964613, -76.67684449144542 39.31817567964613, -76.67684 39.31827, -76.6768 39.31872, -76.6768 39.31892, -76.67684 39.31928, -76.67696 39.31974, -76.67711293195487 39.320087572624686, -76.67711293195487 39.320087572624686, -76.67718 39.32024, -76.67741 39.32062, -76.67754 39.32078, -76.67768 39.32093, -76.67793 39.32111, -76.67859 39.32147, -76.6792 39.32179, -76.67948 39.32192, -76.67995878260791 39.32224857629955, -76.67995878260791 39.32224857629955, -76.67999 39.32227, -76.68058 39.32286, -76.68088775262834 39.32317416414141, -76.68088775262834 39.32317416414141, -76.68106 39.32335, -76.68126 39.32359, -76.68139 39.32378, -76.68165 39.32425, -76.68182 39.32458, -76.68208 39.325, -76.68226 39.32531, -76.68236847082376 39.32550757185757, -76.68236847082376 39.32550757185757, -76.68254 39.32582, -76.68266 39.32616, -76.68264 39.32627, -76.68263 39.32637, -76.68259 39.32666, -76.68257 39.32701, -76.68255 39.32742, -76.6825218499437 39.32761517372369, -76.6825218499437 39.32761517372369, -76.6824 39.32846, -76.68237 39.32892, -76.68237 39.32917, -76.68237349649847 39.329218950978515, -76.68237349649847 39.329218950978515, -76.68239 39.32945, -76.6825 39.33044, -76.68258510882258 39.33124002293229, -76.68258510882258 39.33124002293229, -76.6826 39.33138, -76.6827 39.3322, -76.68276 39.33271, -76.68284 39.33297, -76.68295 39.3332, -76.68305 39.33334, -76.68306127885218 39.33335637252737, -76.68306127885218 39.33335637252737, -76.68367 39.33424, -76.68381751862735 39.33444652607828, -76.68381751862735 39.33444652607828, -76.68422 39.33501, -76.68428 39.33509, -76.68459 39.33557, -76.68466 39.33569, -76.68472 39.33586, -76.68475 39.336, -76.68476 39.33628, -76.68475339361429 39.33650461711407, -76.68475339361429 39.33650461711407, -76.68475 39.33662, -76.68474202755213 39.33746507947445, -76.68474202755213 39.33746507947445, -76.68474 39.33768, -76.68473 39.33847, -76.68473 39.33869, -76.68473 39.33885, -76.68472899821087 39.33888305904105, -76.68472899821087 39.33888305904105, -76.68472 39.33918, -76.68472 39.3393, -76.68471 39.33935, -76.68467 39.3394, -76.68438 39.33973, -76.68417 39.33997, -76.68415325308978 39.33998900130197)
x24510200800,39.2809137,-76.6742357,western_h,39.347161199999995,-76.6425979,1,06:42:02,55.9,12747,4,WALK,1.8,0.0,197,,LINESTRING (-76.684105 39.339918, -76.6841567 39.3399934, -76.6836553 39.3405688, -76.6834584 39.3404554, -76.6831092 39.3402543, -76.6829402 39.3401589, -76.6828262 39.3401081, -76.6825968 39.3400158)
x24510200800,39.2809137,-76.6742357,western_h,39.347161199999995,-76.6425979,1,06:42:02,55.9,12747,5,BUS,11.9,2.5,4111,11641,LINESTRING (-76.68346053396672 39.340448726297915, -76.68302 39.34019, -76.68259 39.34, -76.68092837155223 39.33935020116568, -76.68092837155223 39.33935020116568, -76.6808 39.3393, -76.67906429530203 39.33864098912537, -76.67906429530203 39.33864098912537, -76.67893 39.33859, -76.67878 39.33852, -76.67738 39.33768, -76.67735131316185 39.337662070726154, -76.67735131316185 39.337662070726154, -76.67706 39.33748, -76.6766 39.3372, -76.67637 39.33703, -76.676 39.33669, -76.67584 39.33651, -76.6754 39.33602, -76.67510079375356 39.33613793530881, -76.67510079375356 39.33613793530881, -76.67403 39.33656, -76.67387 39.33662, -76.67334 39.33682, -76.67309038361847 39.33691984655261, -76.67309038361847 39.33691984655261, -76.67299 39.33696, -76.67273 39.33707, -76.6724 39.3372, -76.67108 39.33768, -76.67078491314412 39.33779491363138, -76.67078491314412 39.33779491363138, -76.669 39.33849, -76.66838 39.33871, -76.66826 39.33875, -76.66794872391462 39.33888834492683, -76.66794872391462 39.33888834492683, -76.6679 39.33891, -76.66726 39.33922, -76.66694 39.33938, -76.66653293028712 39.33957539346218, -76.66653293028712 39.33957539346218, -76.66644 39.33962, -76.66636 39.33966, -76.66568 39.33997, -76.66543 39.34009, -76.66528 39.3402, -76.66512 39.34032, -76.66488 39.34049, -76.66464 39.34063, -76.6644 39.34076, -76.66425073764324 39.3408197049427, -76.66425073764324 39.3408197049427, -76.6642 39.34084, -76.66395 39.34092, -76.66368 39.34095, -76.66343 39.34095, -76.66324 39.34093, -76.66306 39.34089, -76.66259 39.34074, -76.66238 39.3407, -76.66212 39.34066, -76.66189 39.34066, -76.66181974476427 39.34066275510728, -76.66181974476427 39.34066275510728, -76.66138 39.34068, -76.66019 39.34073, -76.65890887281894 39.34077852754474, -76.65890887281894 39.34077852754474, -76.65887 39.34078, -76.65866 39.34079, -76.65812 39.34083, -76.65782 39.34091, -76.65754 39.34104, -76.65715 39.34128, -76.65692 39.3414, -76.65662 39.34153, -76.65629 39.34162, -76.65602 39.34169, -76.65546 39.34181, -76.65486 39.34193, -76.65454 39.34204, -76.65423 39.34219, -76.65388 39.34242, -76.65297 39.34312, -76.65196 39.34387, -76.65153 39.34418, -76.65111 39.34448, -76.65105475268483 39.344510692952866, -76.65105475268483 39.344510692952866, -76.65075 39.34468, -76.65047 39.3448, -76.65022 39.34487, -76.6499 39.34494, -76.64958 39.34498, -76.64927 39.345, -76.64905 39.34502, -76.64885 39.34504, -76.64814 39.3451, -76.64803724746496 39.345109943793716, -76.64803724746496 39.345109943793716, -76.64783 39.34513, -76.64774 39.34514, -76.64752 39.34516, -76.6472 39.34519, -76.64703 39.34521, -76.64686 39.34523, -76.64654 39.34526, -76.6456 39.34533, -76.64531 39.34536, -76.6451 39.34537, -76.64479 39.34537, -76.64455 39.34536, -76.64426 39.34533, -76.64387 39.34526, -76.64371 39.34523, -76.6435 39.34518, -76.64319 39.34509, -76.64291 39.34498, -76.6428 39.34486, -76.64268 39.34478, -76.6424 39.34463, -76.64194 39.3443, -76.6416750503093 39.34409151499748)
x24510200800,39.2809137,-76.6742357,western_h,39.347161199999995,-76.6425979,1,06:42:02,55.9,12747,6,WALK,6.5,0.0,371,,LINESTRING (-76.641712 39.3440129, -76.6416765 39.3440873, -76.6417934 39.3441803, -76.6420823 39.3444188, -76.6422778 39.344576, -76.6422106 39.344695, -76.6421668 39.3447727, -76.6421628 39.3448018, -76.642235 39.3448392, -76.641979 39.345086, -76.6419 39.345178, -76.641848 39.345261, -76.6418161 39.345363, -76.641793 39.345531, -76.641806 39.345723, -76.6418269 39.3457742, -76.641847 39.3458234, -76.6419135 39.3460258, -76.6419454 39.3461227, -76.6419742 39.3462103, -76.6420081 39.3463135, -76.6420394 39.3464087, -76.6421 39.3465934, -76.6421663 39.3467952, -76.6422247 39.3469725)
