from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510270805,39.3577347,-76.5994857,western_h,39.347161199999995,-76.6425979,1,07:13:26,29.0,6866,1,WALK,6.7,0.0,426,,LINESTRING (-76.600077 39.357906, -76.599725 39.357856, -76.599396 39.357806, -76.599208 39.357784, -76.5991078 39.3577691, -76.599063 39.3578288, -76.5989919 39.3578899, -76.5986729 39.3581194, -76.5985537 39.3582095, -76.598965 39.358427, -76.599067 39.358494, -76.5991294 39.3585643, -76.5991817 39.358646, -76.599221 39.358719, -76.59926 39.35881, -76.5992713 39.3589545, -76.5992468 39.3590902, -76.5992086 39.3591942, -76.5991351 39.3593051, -76.5990627 39.3593888, -76.598741 39.359761, -76.5986655 39.3598664, -76.5983874 39.3598817, -76.5982061 39.3598969, -76.59821 39.3599729)
x24510270805,39.3577347,-76.5994857,western_h,39.347161199999995,-76.6425979,1,07:13:26,29.0,6866,2,BUS,18.6,1.3,6299,11643,LINESTRING (-76.59820582515762 39.35987011354863, -76.59865 39.35984, -76.59915 39.35985, -76.59966 39.35989, -76.59998 39.35996, -76.60027 39.36005, -76.60061 39.36019, -76.60104862288296 39.360442358371024, -76.60104862288296 39.360442358371024, -76.60134 39.36061, -76.60228334200859 39.3611777521348, -76.60228334200859 39.3611777521348, -76.60242 39.36126, -76.60355 39.36193, -76.60498 39.36278, -76.60567 39.36318, -76.60681 39.36386, -76.60697521470189 39.36394695510626, -76.60697521470189 39.36394695510626, -76.607 39.36396, -76.60728 39.36409, -76.60727 39.36421, -76.60721 39.36462, -76.60721 39.36471, -76.60721 39.36485, -76.60778 39.36496, -76.60844 39.36505, -76.60904 39.3651, -76.60926339292229 39.365111456047295, -76.60926339292229 39.365111456047295, -76.60943 39.36512, -76.60992 39.36514, -76.61023 39.36515, -76.61028640236064 39.36515102549747, -76.61028640236064 39.36515102549747, -76.61078 39.36516, -76.61179 39.36517, -76.61252 39.36515, -76.61343 39.36507, -76.61416 39.36496, -76.61458 39.36489, -76.61502 39.36481, -76.61548 39.3647, -76.61576 39.36461, -76.61598 39.36457, -76.61632 39.36451, -76.61683 39.36444, -76.61737625675678 39.36437047641277, -76.61737625675678 39.36437047641277, -76.61738 39.36437, -76.61765 39.36432, -76.61798 39.36421, -76.61828 39.36408, -76.61863 39.36391, -76.61925 39.36356, -76.61958 39.36339, -76.6199 39.36325, -76.61994195877284 39.36323030506581, -76.61994195877284 39.36323030506581, -76.62039 39.36302, -76.62095 39.36285, -76.62175 39.36263, -76.62247 39.36247, -76.62298 39.36238, -76.6236 39.36226, -76.62472 39.3621, -76.62480570228844 39.36209627381354, -76.62480570228844 39.36209627381354, -76.62495 39.36209, -76.62538 39.36213, -76.62684 39.36201, -76.62743 39.36196, -76.62824 39.3619, -76.62928 39.3619, -76.63048 39.36192, -76.6306 39.36193, -76.63071 39.36193, -76.63107 39.36195, -76.63146 39.36197, -76.632 39.36199, -76.63308 39.36205, -76.63409055040836 39.36213745147764, -76.63409055040836 39.36213745147764, -76.63412 39.36214, -76.63463 39.3622, -76.63477 39.36222, -76.63491 39.36223, -76.63523 39.36225, -76.63589 39.36229, -76.63627 39.3623, -76.63699 39.36232, -76.63789 39.36235, -76.63875 39.36239, -76.63946 39.36241, -76.63979 39.36241, -76.63996 39.36241, -76.6406 39.3624, -76.64135 39.36235, -76.64205 39.36226, -76.64327 39.36206, -76.64399 39.36199, -76.64438 39.36195, -76.64478 39.3619, -76.64506 39.36184, -76.64534 39.36175, -76.64624 39.36141, -76.64618 39.36127, -76.64605 39.3609, -76.64578 39.36014, -76.6449 39.35773, -76.64451 39.35665, -76.64433 39.3561, -76.64426 39.3559, -76.64405 39.35527, -76.6433 39.35315, -76.64321 39.35283, -76.64304 39.35233, -76.64201 39.34883, -76.64165 39.34762, -76.6411 39.34598, -76.64185 39.34581)
x24510270805,39.3577347,-76.5994857,western_h,39.347161199999995,-76.6425979,1,07:13:26,29.0,6866,3,WALK,2.5,0.0,141,,LINESTRING (-76.641861 39.345751, -76.6418269 39.3457742, -76.641847 39.3458234, -76.6419135 39.3460258, -76.6419454 39.3461227, -76.6419742 39.3462103, -76.6420081 39.3463135, -76.6420394 39.3464087, -76.6421 39.3465934, -76.6421663 39.3467952, -76.6422247 39.3469725)
