from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510271300,39.3674477,-76.6362857,western_h,39.347161199999995,-76.6425979,1,07:19:44,28.0,3250,1,WALK,5.0,0.0,276,,LINESTRING (-76.6362329 39.3675135, -76.636081 39.367512, -76.6359421 39.3675124, -76.6354626 39.3675057, -76.6354567 39.3671753, -76.6353278 39.3671907, -76.635196 39.3671961, -76.6350501 39.3671915, -76.634732 39.3671612, -76.6342456 39.3671583, -76.6342357 39.3676739, -76.6343629 39.367678)
x24510271300,39.3674477,-76.6362857,western_h,39.347161199999995,-76.6425979,1,07:19:44,28.0,3250,2,BUS,4.9,5.3,2261,11681,LINESTRING (-76.63425279381157 39.36767192104936, -76.63427 39.36715, -76.63425 39.36626, -76.634241700176 39.36559601408005, -76.634241700176 39.36559601408005, -76.63424 39.36546, -76.6342489408189 39.364700030393, -76.6342489408189 39.364700030393, -76.63425 39.36461, -76.63426 39.36447, -76.63428 39.36429, -76.63432 39.3641, -76.63448 39.36345, -76.63465 39.36276, -76.6347 39.36254, -76.63477 39.36222, -76.6348 39.36208, -76.63489884114742 39.36166345516443, -76.63489884114742 39.36166345516443, -76.63494 39.36149, -76.63500628976405 39.36120590101123, -76.63500628976405 39.36120590101123, -76.63508 39.36089, -76.63512 39.36073, -76.63515 39.36061, -76.63518 39.36048, -76.63521 39.36033, -76.63525 39.36001, -76.63527 39.35971, -76.63528 39.35943, -76.63526 39.35909, -76.63523 39.35882, -76.63516 39.35831, -76.63513 39.35812, -76.63494 39.35691, -76.6348945561552 39.35663733693123, -76.6348945561552 39.35663733693123, -76.63486 39.35643, -76.63481 39.35618, -76.6347 39.35575, -76.63467 39.35564, -76.63458 39.35529, -76.63445 39.35477, -76.63422 39.35389, -76.63418 39.3538, -76.63412 39.35364, -76.63407 39.35345, -76.63404946254968 39.35334731274843, -76.63404946254968 39.35334731274843, -76.63403 39.35325, -76.63403 39.3531, -76.63406 39.35294, -76.63412 39.35278, -76.63414 39.35273, -76.63447 39.35195, -76.6346 39.35161, -76.6351 39.35048, -76.63519384175538 39.35025947187483, -76.63519384175538 39.35025947187483, -76.6353 39.35001, -76.63561 39.34931, -76.63583 39.3487, -76.63592 39.34827, -76.63594 39.34811, -76.63598 39.34783, -76.63598497172207 39.34770570694834)
x24510271300,39.3674477,-76.6362857,western_h,39.347161199999995,-76.6425979,1,07:19:44,28.0,3250,3,WALK,12.8,0.0,713,,LINESTRING (-76.636079 39.347712, -76.6360962 39.3477129, -76.6360988 39.3476372, -76.6361269 39.3476331, -76.6362832 39.3476139, -76.6365514 39.3476077, -76.6368176 39.3476155, -76.6368502 39.3476164, -76.6368507 39.3475568, -76.6370432 39.3475791, -76.6372334 39.3476049, -76.6374875 39.3476288, -76.637627 39.3476217, -76.6376396 39.3476743, -76.6377093 39.3479015, -76.6377503 39.3479904, -76.6377939 39.3480511, -76.6378387 39.3480947, -76.6378794 39.348119, -76.6379571 39.3481553, -76.6380415 39.3481847, -76.6381552 39.3481928, -76.6382812 39.3481883, -76.6384376 39.3481646, -76.638614 39.3481309, -76.6388105 39.3480848, -76.6389066 39.3480639, -76.6390083 39.3480984, -76.6390842 39.3481358, -76.6391667 39.3481908, -76.6392112 39.3482363, -76.6392443 39.3482772, -76.6392705 39.3483186, -76.6392973 39.3484161, -76.6393336 39.3486052, -76.6393475 39.3486526, -76.6393649 39.3487012, -76.6393846 39.3487415, -76.6394199 39.3488142, -76.6394555 39.3488719, -76.6394853 39.3489095, -76.6395318 39.348963, -76.6396057 39.349029, -76.6396731 39.3490782, -76.6397508 39.3491156, -76.6398248 39.349139, -76.639932 39.3491508, -76.6400372 39.349153, -76.6401529 39.3491508, -76.6402944 39.3491379, -76.6404052 39.3491288, -76.6405687 39.3491099, -76.6408597 39.3490679, -76.6411688 39.3490161, -76.6418342 39.3488947, -76.6420257 39.3488639, -76.642344 39.3487969, -76.6427875 39.3487085)
