from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510150100,39.3065207,-76.6420357,western_h,39.347161199999995,-76.6425979,1,07:10:55,40.5,6639,1,WALK,10.4,0.0,660,,LINESTRING (-76.6419213 39.3058029, -76.6419778 39.3067404, -76.6420655 39.3068132, -76.6422076 39.3069313, -76.6421332 39.3069862, -76.6417388 39.3072775, -76.6413439 39.3075691, -76.6412803 39.3076161, -76.6412139 39.3076651, -76.640822 39.3079545, -76.6404492 39.3082298, -76.6404978 39.3082665, -76.640764 39.3084916, -76.6407873 39.3085112, -76.6408082 39.3085289, -76.6409209 39.3086243, -76.6416273 39.3092216, -76.6416898 39.309278, -76.6416148 39.3093312, -76.6415473 39.309379, -76.6415883 39.309413, -76.6416075 39.3094289, -76.6416513 39.3094654, -76.641903 39.3096751, -76.6419801 39.3097394, -76.6420589 39.3098051, -76.6421051 39.3098436, -76.64215 39.3098824, -76.6421541 39.3098886, -76.642159 39.3099048, -76.6421618 39.3099163, -76.6421606 39.3099298, -76.6421553 39.3099413, -76.6421457 39.3099526, -76.6421617 39.3099664, -76.6423176 39.3100763, -76.6424454 39.3101676, -76.6424565 39.3101994, -76.6424095 39.3102015, -76.6423805 39.310204, -76.6423819 39.3101752, -76.642377 39.3101761, -76.6423475 39.3101851, -76.6422738 39.3101867, -76.642274 39.310195)
x24510150100,39.3065207,-76.6420357,western_h,39.347161199999995,-76.6425979,1,07:10:55,40.5,6639,2,BUS,7.6,1.7,2153,11674,LINESTRING (-76.64227172489167 39.310073383597135, -76.64238 39.31007, -76.64249 39.31007, -76.64307 39.31055, -76.64361045816302 39.31101504539609, -76.64361045816302 39.31101504539609, -76.64393 39.31129, -76.64429 39.31158, -76.64509849353374 39.31225498084009, -76.64509849353374 39.31225498084009, -76.64538 39.31249, -76.64585 39.31287, -76.64598231037735 39.31297524689108, -76.64598231037735 39.31297524689108, -76.64629 39.31322, -76.64667 39.31351, -76.64691 39.3137, -76.6476 39.31428, -76.64802954230785 39.31464050872266, -76.64802954230785 39.31464050872266, -76.64816 39.31475, -76.6487 39.31519, -76.64909 39.31552, -76.64931 39.31569, -76.64976 39.31607, -76.64989 39.31618, -76.65045 39.31665, -76.65061 39.31678, -76.65092714908123 39.317039485611915, -76.65092714908123 39.317039485611915, -76.65149 39.3175, -76.65156 39.3176, -76.65166 39.3177, -76.65192 39.31792, -76.65212 39.31812, -76.65223475205065 39.31824568081737, -76.65223475205065 39.31824568081737, -76.65233 39.31835, -76.65239 39.31843, -76.65248 39.31855, -76.65361 39.32008, -76.6541306459701 39.32076885466814, -76.6541306459701 39.32076885466814, -76.65426 39.32094, -76.65491 39.32181, -76.65557 39.32269, -76.65578 39.32298, -76.65602578306466 39.323304704232214, -76.65602578306466 39.323304704232214, -76.65687 39.32442, -76.65702 39.32466, -76.65721 39.32501, -76.65737006887555 39.32527472929418)
x24510150100,39.3065207,-76.6420357,western_h,39.347161199999995,-76.6425979,1,07:10:55,40.5,6639,3,WALK,1.2,0.0,71,,LINESTRING (-76.6573499 39.3252949, -76.6573523 39.3253881, -76.6574694 39.3252972, -76.6575821 39.3251927, -76.6576434 39.325273, -76.6577533 39.325175, -76.6577147 39.3251206)
x24510150100,39.3065207,-76.6420357,western_h,39.347161199999995,-76.6425979,1,07:10:55,40.5,6639,4,BUS,12.6,4.5,3614,11649,LINESTRING (-76.6579 39.32504, -76.65765 39.32529, -76.65756 39.32535, -76.65747 39.32544, -76.6571 39.3258, -76.6571 39.3258, -76.65686 39.32604, -76.65668 39.32626, -76.65651 39.32653, -76.65632 39.32688, -76.65577 39.32805, -76.65577 39.32805, -76.65552 39.32877, -76.65543 39.32902, -76.65535 39.32918, -76.65526 39.32931, -76.65513 39.32943, -76.65498 39.32954, -76.65463 39.3298, -76.65449 39.3299, -76.65431 39.33004, -76.65414 39.33017, -76.65401 39.33029, -76.65417 39.33056, -76.65417 39.33056, -76.65458 39.33126, -76.65458 39.33126, -76.65503 39.33204, -76.65533 39.33252, -76.65558 39.33285, -76.65558 39.33285, -76.65582 39.33314, -76.6559 39.33329, -76.65594 39.33345, -76.65595 39.33365, -76.65592 39.33431, -76.65592 39.33431, -76.65592 39.33454, -76.65594 39.33469, -76.65599 39.33484, -76.65603 39.33493, -76.65625 39.3355, -76.65632 39.33628, -76.65634 39.33648, -76.65634 39.33648, -76.65635 39.3366, -76.65641 39.33717, -76.65645 39.33751, -76.65651 39.33769, -76.65658 39.33784, -76.65664 39.33795, -76.65674 39.3381, -76.65685 39.33821, -76.65729 39.3386, -76.65757 39.33884, -76.65767 39.33895, -76.65772 39.33906, -76.65784 39.33942, -76.65793 39.3399, -76.65796 39.34003, -76.65803 39.34028, -76.6581 39.34046, -76.65813 39.34062, -76.65813 39.34062, -76.65812 39.34083, -76.65782 39.34091, -76.65754 39.34104, -76.65715 39.34128, -76.65692 39.3414, -76.65662 39.34153, -76.65629 39.34162, -76.65602 39.34169, -76.65546 39.34181, -76.65486 39.34193, -76.65454 39.34204, -76.65423 39.34219, -76.65388 39.34242, -76.65297 39.34312, -76.65196 39.34387, -76.65153 39.34418, -76.65111 39.34448, -76.65111 39.34448, -76.65075 39.34468, -76.65047 39.3448, -76.65022 39.34487, -76.6499 39.34494, -76.64958 39.34498, -76.64927 39.345, -76.64905 39.34502, -76.64885 39.34504, -76.64814 39.3451, -76.64814 39.3451, -76.64783 39.34513, -76.64774 39.34514, -76.64752 39.34516, -76.6472 39.34519, -76.64703 39.34521, -76.64686 39.34523, -76.64654 39.34526, -76.6456 39.34533, -76.64531 39.34536, -76.6451 39.34537, -76.64479 39.34537, -76.64455 39.34536, -76.64426 39.34533, -76.64387 39.34526, -76.64371 39.34523, -76.6435 39.34518, -76.64319 39.34509, -76.64291 39.34498, -76.6428 39.34486, -76.64268 39.34478, -76.6424 39.34463, -76.64231 39.34475, -76.64186 39.34521, -76.64181 39.34531, -76.64179 39.34554, -76.64181 39.34566, -76.64185 39.34581)
x24510150100,39.3065207,-76.6420357,western_h,39.347161199999995,-76.6425979,1,07:10:55,40.5,6639,5,WALK,2.5,0.0,141,,LINESTRING (-76.641861 39.345751, -76.6418269 39.3457742, -76.641847 39.3458234, -76.6419135 39.3460258, -76.6419454 39.3461227, -76.6419742 39.3462103, -76.6420081 39.3463135, -76.6420394 39.3464087, -76.6421 39.3465934, -76.6421663 39.3467952, -76.6422247 39.3469725)
