from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510270804,39.369213699999996,-76.60178570000001,western_h,39.347161199999995,-76.6425979,1,07:02:02,34.8,6919,1,WALK,12.1,0.0,974,,LINESTRING (-76.6038757 39.3673106, -76.6038721 39.3675536, -76.6038228 39.3676043, -76.6030316 39.3681453, -76.6019271 39.3689084, -76.6018924 39.3689463, -76.601876 39.3689967, -76.6018473 39.3694561, -76.6018205 39.3695009, -76.6017653 39.3695063, -76.6013288 39.3694182, -76.600847 39.3693387, -76.6008573 39.369137, -76.6008788 39.3689017, -76.6009029 39.3687907, -76.6009512 39.3686871, -76.6010089 39.3685917, -76.601033 39.3684962, -76.601025 39.3683802, -76.6010169 39.3681552, -76.6009807 39.3678566, -76.6009847 39.3675777, -76.6004527 39.3675456, -76.6004617 39.3674357, -76.6004845 39.3672884, -76.6004935 39.3672114, -76.6004387 39.3671062, -76.6002739 39.3670839, -76.6001465 39.3670666, -76.6000094 39.3670373, -76.5999427 39.367023, -76.5997429 39.3669743, -76.5995394 39.3669194, -76.5992143 39.3668317, -76.598702 39.366677, -76.5985621 39.3660469, -76.5984085 39.3660825, -76.5981226 39.3661486, -76.598113 39.366212)
x24510270804,39.369213699999996,-76.60178570000001,western_h,39.347161199999995,-76.6425979,1,07:02:02,34.8,6919,2,BUS,12.5,1.4,4308,11645,LINESTRING (-76.59810643828392 39.36616419661045, -76.59856 39.36606, -76.60002 39.36571, -76.60075 39.36554, -76.60269231482745 39.36508973610818, -76.60269231482745 39.36508973610818, -76.60295 39.36503, -76.60427 39.36472, -76.60469 39.36466, -76.60499 39.36463, -76.60537 39.36461, -76.60572 39.36462, -76.60605 39.36465, -76.60629 39.36468, -76.60663 39.36474, -76.60721 39.36485, -76.60778 39.36496, -76.60844 39.36505, -76.60904 39.3651, -76.60926338720381 39.36511145575404, -76.60926338720381 39.36511145575404, -76.60943 39.36512, -76.60992 39.36514, -76.61023 39.36515, -76.61028640168041 39.3651510254851, -76.61028640168041 39.3651510254851, -76.61078 39.36516, -76.61179 39.36517, -76.61252 39.36515, -76.61343 39.36507, -76.61416 39.36496, -76.61458 39.36489, -76.61502 39.36481, -76.61548 39.3647, -76.61576 39.36461, -76.61598 39.36457, -76.61632 39.36451, -76.61683 39.36444, -76.61737626803398 39.36437047497749, -76.61737626803398 39.36437047497749, -76.61738 39.36437, -76.61765 39.36432, -76.61798 39.36421, -76.61828 39.36408, -76.61863 39.36391, -76.61925 39.36356, -76.61958 39.36339, -76.6199 39.36325, -76.61994199762813 39.36323028682761, -76.61994199762813 39.36323028682761, -76.62039 39.36302, -76.62095 39.36285, -76.62175 39.36263, -76.62247 39.36247, -76.62298 39.36238, -76.6236 39.36226, -76.62472 39.3621, -76.62480570785432 39.36209627357155, -76.62480570785432 39.36209627357155, -76.62495 39.36209, -76.62538 39.36213, -76.62684 39.36201, -76.62743 39.36196, -76.62824 39.3619, -76.62928 39.3619, -76.63048 39.36192, -76.6306 39.36193, -76.63071 39.36193, -76.63107 39.36195, -76.63146 39.36197, -76.632 39.36199, -76.63308 39.36205, -76.63409054445744 39.362137450962656, -76.63409054445744 39.362137450962656, -76.63412 39.36214, -76.63463 39.3622, -76.63477 39.36222, -76.63491 39.36223, -76.63523 39.36225, -76.63589 39.36229, -76.63627 39.3623, -76.63699 39.36232, -76.63789 39.36235, -76.63875 39.36239, -76.63946 39.36241, -76.63979 39.36241, -76.63996 39.36241, -76.6406 39.3624, -76.64135 39.36235, -76.64205 39.36226, -76.64327 39.36206, -76.64399 39.36199, -76.64438 39.36195, -76.64478 39.3619, -76.64506 39.36184, -76.64534 39.36175, -76.64624 39.36141, -76.64639942341209 39.36188827023626)
x24510270804,39.369213699999996,-76.60178570000001,western_h,39.347161199999995,-76.6425979,1,07:02:02,34.8,6919,3,WALK,0.8,0.0,45,,LINESTRING (-76.64633 39.361927, -76.6463923 39.361845, -76.6464197 39.3616466, -76.6464555 39.3615432)
x24510270804,39.369213699999996,-76.60178570000001,western_h,39.347161199999995,-76.6425979,1,07:02:02,34.8,6919,4,BUS,4.0,2.3,1490,11680,LINESTRING (-76.64628855227471 39.36155565682411, -76.64624 39.36141, -76.64618 39.36127, -76.64605 39.3609, -76.64578 39.36014, -76.64535200360775 39.358967873516676, -76.64535200360775 39.358967873516676, -76.6449 39.35773, -76.64451 39.35665, -76.64433 39.3561, -76.64426 39.3559, -76.64419314672799 39.35569944018393, -76.64419314672799 39.35569944018393, -76.64405 39.35527, -76.64332676169573 39.3532256463933, -76.64332676169573 39.3532256463933, -76.6433 39.35315, -76.64321 39.35283, -76.64304 39.35233, -76.64298894675836 39.35215651811093, -76.64298894675836 39.35215651811093, -76.64201 39.34883, -76.64193553074658 39.34857970056489)
x24510270804,39.369213699999996,-76.60178570000001,western_h,39.347161199999995,-76.6425979,1,07:02:02,34.8,6919,5,WALK,1.8,0.0,102,,LINESTRING (-76.641949 39.348573, -76.6419356 39.3485801, -76.6420066 39.3488038, -76.6420257 39.3488639, -76.642344 39.3487969, -76.6427875 39.3487085)
