from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510160100,39.2994567,-76.6385857,western_h,39.347161199999995,-76.6425979,1,07:02:02,46.0,9138,1,WALK,1.9,0.0,217,,LINESTRING (-76.6373209 39.2995303, -76.6387379 39.2994804, -76.6387134 39.2990448, -76.638695 39.2987174, -76.6386231 39.2987195, -76.6386239 39.2987589)
x24510160100,39.2994567,-76.6385857,western_h,39.347161199999995,-76.6425979,1,07:02:02,46.0,9138,2,BUS,9.3,2.1,2835,11739,LINESTRING (-76.63870136010408 39.298750401561264, -76.63872 39.29903, -76.63878 39.3001, -76.6388 39.30031, -76.63881 39.30054, -76.63882 39.30114, -76.63918827188193 39.30113481307208, -76.63918827188193 39.30113481307208, -76.63953 39.30113, -76.64024 39.30113, -76.64098 39.30112, -76.64165 39.3011, -76.64234 39.30108, -76.64293862656594 39.301055057226414, -76.64293862656594 39.301055057226414, -76.64306 39.30105, -76.64312413344861 39.302068118496535, -76.64312413344861 39.302068118496535, -76.64314 39.30232, -76.64319 39.30322, -76.64319883750797 39.303334887603526, -76.64319883750797 39.303334887603526, -76.64321 39.30348, -76.64322 39.30371, -76.64325 39.30429, -76.64328 39.30486, -76.64330401303411 39.305276225924494, -76.64330401303411 39.305276225924494, -76.64331 39.30538, -76.64403 39.30536, -76.64473 39.30533, -76.64544 39.3053, -76.64614 39.30528, -76.6462 39.30604, -76.64622328866123 39.30633343713164, -76.64622328866123 39.30633343713164, -76.64625 39.30667, -76.64626 39.30718, -76.64631139616728 39.3078138860631, -76.64631139616728 39.3078138860631, -76.64632 39.30792, -76.64636 39.30883, -76.64639 39.30935, -76.6464 39.30953, -76.64640064330464 39.30953793409059, -76.64640064330464 39.30953793409059, -76.64643 39.3099, -76.64645 39.31021, -76.64647 39.31068, -76.64648 39.31094, -76.64652 39.31147, -76.6465374654007 39.31177855541229, -76.6465374654007 39.31177855541229, -76.64655 39.312, -76.64658 39.31247, -76.64658 39.3126, -76.64659 39.31288, -76.64663 39.31321, -76.64665 39.31335, -76.64667 39.31351, -76.64691 39.3137, -76.6476 39.31428, -76.64802962688923 39.3146405797106, -76.64802962688923 39.3146405797106, -76.64816 39.31475, -76.6487 39.31519, -76.64909 39.31552, -76.64931 39.31569, -76.64976 39.31607, -76.64989 39.31618, -76.65045 39.31665, -76.65061 39.31678, -76.65087 39.31657, -76.65116268828034 39.316361866111755)
x24510160100,39.2994567,-76.6385857,western_h,39.347161199999995,-76.6425979,1,07:02:02,46.0,9138,3,WALK,6.6,0.0,360,,LINESTRING (-76.651199 39.3164469, -76.6512027 39.3164559, -76.6512562 39.3164189, -76.6512656 39.3164134, -76.6512728 39.3164092, -76.6512782 39.3164071, -76.6512843 39.316406, -76.6512918 39.3164064, -76.6513985 39.3163365, -76.6515072 39.3162654, -76.6515097 39.3163039, -76.6515145 39.3163386, -76.6515216 39.3163752, -76.6515276 39.3164328, -76.6515243 39.3164702, -76.6514663 39.3166438, -76.6514222 39.3167899, -76.6514007 39.3168631, -76.6513935 39.316893, -76.6513916 39.3169246, -76.6513992 39.3169971, -76.6514081 39.3170419, -76.6514179 39.3170814, -76.6514386 39.3171274, -76.6514913 39.3172168, -76.6515378 39.31729, -76.6515958 39.3173744, -76.6516608 39.3174684, -76.6517051 39.3175266, -76.6517605 39.3175786, -76.6518232 39.3176303, -76.6518967 39.3176425, -76.6519946 39.3176587, -76.6520464 39.3176631, -76.6520936 39.317667, -76.6521743 39.3177083, -76.6521744 39.3177207, -76.6521781 39.3177274, -76.6521885 39.3177337, -76.6522064 39.317742, -76.6526971 39.3179785, -76.6530838 39.3181621, -76.6530996 39.318142, -76.6529341 39.3180626, -76.6530996 39.318142)
x24510160100,39.2994567,-76.6385857,western_h,39.347161199999995,-76.6425979,1,07:02:02,46.0,9138,4,BUS,10.0,6.9,4085,11639,LINESTRING (-76.65298447228074 39.31785574200392, -76.6533 39.31801, -76.6537 39.31819, -76.65387 39.31827, -76.65394 39.31832, -76.65397 39.31838, -76.65398 39.31842, -76.65397 39.3185, -76.65394 39.3186, -76.65391 39.31869, -76.6539 39.31874, -76.65391 39.3188, -76.65429 39.31892, -76.65507 39.31918, -76.65538 39.31928, -76.65575 39.3194, -76.65583443952232 39.319427141275035, -76.65583443952232 39.319427141275035, -76.65659 39.31967, -76.65852 39.32029, -76.6589943033409 39.320438219794035, -76.6589943033409 39.320438219794035, -76.65932 39.32054, -76.66119 39.32114, -76.66188 39.32135, -76.66298 39.32168, -76.66328784327806 39.32177657828331, -76.66328784327806 39.32177657828331, -76.66349 39.32184, -76.66385 39.32195, -76.66371 39.32218, -76.66355 39.32239, -76.66338 39.32257, -76.66319 39.32272, -76.66311 39.32276, -76.66298 39.32284, -76.66277 39.32293, -76.66254 39.32301, -76.66227 39.3231, -76.66187 39.32324, -76.66160203970195 39.323335274772646, -76.66160203970195 39.323335274772646, -76.66142 39.3234, -76.66111 39.32352, -76.66082 39.32363, -76.6603 39.32386, -76.65937510568858 39.324271064138415, -76.65937510568858 39.324271064138415, -76.65922 39.32434, -76.65883 39.32451, -76.65833 39.32473, -76.65809 39.32487, -76.6579 39.32504, -76.65776908623576 39.32517091376424, -76.65776908623576 39.32517091376424, -76.65765 39.32529, -76.65756 39.32535, -76.65747 39.32544, -76.6572163428706 39.32568680153132, -76.6572163428706 39.32568680153132, -76.6571 39.3258, -76.65686 39.32604, -76.65668 39.32626, -76.65651 39.32653, -76.65632 39.32688, -76.65577 39.32805, -76.65566999805391 39.32833800560474, -76.65566999805391 39.32833800560474, -76.65552 39.32877, -76.65543 39.32902, -76.65535 39.32918, -76.65526 39.32931, -76.65513 39.32943, -76.65498 39.32954, -76.65463 39.3298, -76.65449 39.3299, -76.65431 39.33004, -76.65414 39.33017, -76.65409034503668 39.33021583535075, -76.65409034503668 39.33021583535075, -76.65401 39.33029, -76.65362 39.33041, -76.65321 39.33054, -76.65233 39.33087, -76.65199 39.33099, -76.65087373797357 39.331324119246005, -76.65087373797357 39.331324119246005, -76.65052 39.33143, -76.6495 39.3317, -76.64841 39.332, -76.64821859532952 39.33205162889138, -76.64821859532952 39.33205162889138, -76.64689 39.33241, -76.64695 39.33259, -76.64696 39.33267, -76.64701 39.33293, -76.64701 39.33302100000262, -76.64701 39.33302100000262, -76.64701 39.33311, -76.64697 39.33326, -76.6469 39.33343, -76.64681 39.33357, -76.64672 39.33368, -76.64658 39.3338, -76.64637 39.33394, -76.64607 39.33409, -76.64588 39.33418, -76.64574 39.33425, -76.64533 39.33446, -76.64513 39.33456, -76.64487 39.33468, -76.64464 39.33478, -76.64446 39.33485, -76.64105 39.33618, -76.64039 39.33643, -76.63953611430406 39.336770165846346, -76.63953611430406 39.336770165846346, -76.63916 39.33692, -76.63827 39.33726, -76.63804 39.33735, -76.63764232090354 39.33751137702465)
x24510160100,39.2994567,-76.6385857,western_h,39.347161199999995,-76.6425979,1,07:02:02,46.0,9138,5,WALK,1.4,0.0,149,,LINESTRING (-76.6376329 39.337473, -76.6376444 39.3375218, -76.6374729 39.3375898, -76.637361 39.337635, -76.6372813 39.3375241, -76.6371432 39.337332, -76.6370646 39.3373663, -76.6367368 39.3375098, -76.6369584 39.3377956)
x24510160100,39.2994567,-76.6385857,western_h,39.347161199999995,-76.6425979,1,07:02:02,46.0,9138,6,BUS,4.2,1.5,1377,11680,LINESTRING (-76.63716872345358 39.33737487004578, -76.63735 39.33763, -76.63771 39.33814, -76.63788 39.33837, -76.63797 39.33849, -76.63798301495075 39.33850859278679, -76.63798301495075 39.33850859278679, -76.63811 39.33869, -76.63835 39.33906, -76.63855 39.33934, -76.63895 39.34, -76.6391 39.34026, -76.63932 39.3407, -76.6395 39.3411, -76.63966 39.3415, -76.63972930323392 39.34170790970177, -76.63972930323392 39.34170790970177, -76.63981 39.34195, -76.63998 39.34245, -76.64008118225962 39.34274949948847, -76.64008118225962 39.34274949948847, -76.64023 39.34319, -76.64028 39.34336, -76.64055 39.34429, -76.64079 39.345, -76.64103304660856 39.345768340891595, -76.64103304660856 39.345768340891595, -76.6411 39.34598, -76.64165 39.34762, -76.64201 39.34883, -76.64208736910507 39.34909290472597)
x24510160100,39.2994567,-76.6385857,western_h,39.347161199999995,-76.6425979,1,07:02:02,46.0,9138,7,WALK,2.1,0.0,115,,LINESTRING (-76.6419669 39.3491519, -76.6421149 39.3491636, -76.6421149 39.3491636, -76.6420443 39.3489264, -76.6420257 39.3488639, -76.642344 39.3487969, -76.6427875 39.3487085)
