from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510151000,39.3347767,-76.6845857,western_h,39.347161199999995,-76.6425979,1,07:14:02,33.0,5359,1,WALK,12.8,0.0,877,,LINESTRING (-76.6860496 39.3346559, -76.684623 39.3347205, -76.6846645 39.3350992, -76.6845648 39.3350984, -76.6844672 39.3350958, -76.6843794 39.3350861, -76.6842575 39.3350594, -76.6844609 39.3353674, -76.6846085 39.3355909, -76.6846689 39.3356926, -76.6847078 39.3357839, -76.6847303 39.3358568, -76.684748 39.3360681, -76.6847459 39.3364998, -76.6847453 39.3366354, -76.6847425 39.3368977, -76.684741 39.3370484, -76.6847399 39.3371589, -76.6847366 39.3374652, -76.6847344 39.3376824, -76.6847338 39.3379177, -76.6847319 39.3387224, -76.684729 39.3388809, -76.6847282 39.3389319, -76.6847252 39.3391051, -76.6847252 39.3392348, -76.6847145 39.3393011, -76.6846877 39.3393582, -76.6846595 39.3394132, -76.6846112 39.3394723, -76.6843859 39.3397306, -76.6841567 39.3399934, -76.6836553 39.3405688, -76.6834584 39.3404554, -76.6834779 39.340399)
x24510151000,39.3347767,-76.6845857,western_h,39.347161199999995,-76.6425979,1,07:14:02,33.0,5359,2,BUS,11.9,1.9,4111,11641,LINESTRING (-76.68346053396672 39.340448726297915, -76.68302 39.34019, -76.68259 39.34, -76.68092837155223 39.33935020116568, -76.68092837155223 39.33935020116568, -76.6808 39.3393, -76.67906429530203 39.33864098912537, -76.67906429530203 39.33864098912537, -76.67893 39.33859, -76.67878 39.33852, -76.67738 39.33768, -76.67735131316185 39.337662070726154, -76.67735131316185 39.337662070726154, -76.67706 39.33748, -76.6766 39.3372, -76.67637 39.33703, -76.676 39.33669, -76.67584 39.33651, -76.6754 39.33602, -76.67510079375356 39.33613793530881, -76.67510079375356 39.33613793530881, -76.67403 39.33656, -76.67387 39.33662, -76.67334 39.33682, -76.67309038361847 39.33691984655261, -76.67309038361847 39.33691984655261, -76.67299 39.33696, -76.67273 39.33707, -76.6724 39.3372, -76.67108 39.33768, -76.67078491314412 39.33779491363138, -76.67078491314412 39.33779491363138, -76.669 39.33849, -76.66838 39.33871, -76.66826 39.33875, -76.66794872391462 39.33888834492683, -76.66794872391462 39.33888834492683, -76.6679 39.33891, -76.66726 39.33922, -76.66694 39.33938, -76.66653293028712 39.33957539346218, -76.66653293028712 39.33957539346218, -76.66644 39.33962, -76.66636 39.33966, -76.66568 39.33997, -76.66543 39.34009, -76.66528 39.3402, -76.66512 39.34032, -76.66488 39.34049, -76.66464 39.34063, -76.6644 39.34076, -76.66425073764324 39.3408197049427, -76.66425073764324 39.3408197049427, -76.6642 39.34084, -76.66395 39.34092, -76.66368 39.34095, -76.66343 39.34095, -76.66324 39.34093, -76.66306 39.34089, -76.66259 39.34074, -76.66238 39.3407, -76.66212 39.34066, -76.66189 39.34066, -76.66181974476427 39.34066275510728, -76.66181974476427 39.34066275510728, -76.66138 39.34068, -76.66019 39.34073, -76.65890887281894 39.34077852754474, -76.65890887281894 39.34077852754474, -76.65887 39.34078, -76.65866 39.34079, -76.65812 39.34083, -76.65782 39.34091, -76.65754 39.34104, -76.65715 39.34128, -76.65692 39.3414, -76.65662 39.34153, -76.65629 39.34162, -76.65602 39.34169, -76.65546 39.34181, -76.65486 39.34193, -76.65454 39.34204, -76.65423 39.34219, -76.65388 39.34242, -76.65297 39.34312, -76.65196 39.34387, -76.65153 39.34418, -76.65111 39.34448, -76.65105475268483 39.344510692952866, -76.65105475268483 39.344510692952866, -76.65075 39.34468, -76.65047 39.3448, -76.65022 39.34487, -76.6499 39.34494, -76.64958 39.34498, -76.64927 39.345, -76.64905 39.34502, -76.64885 39.34504, -76.64814 39.3451, -76.64803724746496 39.345109943793716, -76.64803724746496 39.345109943793716, -76.64783 39.34513, -76.64774 39.34514, -76.64752 39.34516, -76.6472 39.34519, -76.64703 39.34521, -76.64686 39.34523, -76.64654 39.34526, -76.6456 39.34533, -76.64531 39.34536, -76.6451 39.34537, -76.64479 39.34537, -76.64455 39.34536, -76.64426 39.34533, -76.64387 39.34526, -76.64371 39.34523, -76.6435 39.34518, -76.64319 39.34509, -76.64291 39.34498, -76.6428 39.34486, -76.64268 39.34478, -76.6424 39.34463, -76.64194 39.3443, -76.6416750503093 39.34409151499748)
x24510151000,39.3347767,-76.6845857,western_h,39.347161199999995,-76.6425979,1,07:14:02,33.0,5359,3,WALK,6.5,0.0,371,,LINESTRING (-76.641712 39.3440129, -76.6416765 39.3440873, -76.6417934 39.3441803, -76.6420823 39.3444188, -76.6422778 39.344576, -76.6422106 39.344695, -76.6421668 39.3447727, -76.6421628 39.3448018, -76.642235 39.3448392, -76.641979 39.345086, -76.6419 39.345178, -76.641848 39.345261, -76.6418161 39.345363, -76.641793 39.345531, -76.641806 39.345723, -76.6418269 39.3457742, -76.641847 39.3458234, -76.6419135 39.3460258, -76.6419454 39.3461227, -76.6419742 39.3462103, -76.6420081 39.3463135, -76.6420394 39.3464087, -76.6421 39.3465934, -76.6421663 39.3467952, -76.6422247 39.3469725)
