from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510130400,39.3135847,-76.64663569999999,western_h,39.347161199999995,-76.6425979,1,07:19:11,28.1,6638,1,WALK,1.7,0.0,98,,LINESTRING (-76.6467218 39.3135642, -76.6466014 39.313479, -76.6464014 39.3133241, -76.6463527 39.3132881, -76.6462722 39.3132285, -76.646178 39.3131505, -76.6461382 39.3132104, -76.6461142 39.3132142, -76.6461117 39.3132093, -76.6459389 39.3130659, -76.6459409 39.313062)
x24510130400,39.3135847,-76.64663569999999,western_h,39.347161199999995,-76.6425979,1,07:19:11,28.1,6638,2,BUS,4.5,1.4,1145,11738,LINESTRING (-76.64598230960368 39.31297524627566, -76.64629 39.31322, -76.64667 39.31351, -76.64691 39.3137, -76.6476 39.31428, -76.64802954120636 39.31464050779819, -76.64802954120636 39.31464050779819, -76.64816 39.31475, -76.6487 39.31519, -76.64909 39.31552, -76.64931 39.31569, -76.64976 39.31607, -76.64989 39.31618, -76.65045 39.31665, -76.65061 39.31678, -76.65092714811087 39.31703948481798, -76.65092714811087 39.31703948481798, -76.65149 39.3175, -76.65156 39.3176, -76.65166 39.3177, -76.65192 39.31792, -76.65212 39.31812, -76.65233 39.31835, -76.65239 39.31843, -76.65248 39.31855, -76.65255 39.31853, -76.65261 39.31852, -76.6527301439452 39.318514538911586, -76.6527301439452 39.318514538911586, -76.65283 39.31851, -76.65302 39.31853, -76.65319 39.31857, -76.65331 39.3186, -76.6534 39.31863, -76.65364 39.31871, -76.65391 39.3188, -76.65429 39.31892, -76.65507 39.31918, -76.65538 39.31928, -76.65575 39.3194, -76.6558344415313 39.31942714192078)
x24510130400,39.3135847,-76.64663569999999,western_h,39.347161199999995,-76.6425979,1,07:19:11,28.1,6638,3,BUS,8.8,2.3,3754,11639,LINESTRING (-76.65583443952232 39.319427141275035, -76.65659 39.31967, -76.65852 39.32029, -76.6589943033409 39.320438219794035, -76.6589943033409 39.320438219794035, -76.65932 39.32054, -76.66119 39.32114, -76.66188 39.32135, -76.66298 39.32168, -76.66328784327806 39.32177657828331, -76.66328784327806 39.32177657828331, -76.66349 39.32184, -76.66385 39.32195, -76.66371 39.32218, -76.66355 39.32239, -76.66338 39.32257, -76.66319 39.32272, -76.66311 39.32276, -76.66298 39.32284, -76.66277 39.32293, -76.66254 39.32301, -76.66227 39.3231, -76.66187 39.32324, -76.66160203970195 39.323335274772646, -76.66160203970195 39.323335274772646, -76.66142 39.3234, -76.66111 39.32352, -76.66082 39.32363, -76.6603 39.32386, -76.65937510568858 39.324271064138415, -76.65937510568858 39.324271064138415, -76.65922 39.32434, -76.65883 39.32451, -76.65833 39.32473, -76.65809 39.32487, -76.6579 39.32504, -76.65776908623576 39.32517091376424, -76.65776908623576 39.32517091376424, -76.65765 39.32529, -76.65756 39.32535, -76.65747 39.32544, -76.6572163428706 39.32568680153132, -76.6572163428706 39.32568680153132, -76.6571 39.3258, -76.65686 39.32604, -76.65668 39.32626, -76.65651 39.32653, -76.65632 39.32688, -76.65577 39.32805, -76.65566999805391 39.32833800560474, -76.65566999805391 39.32833800560474, -76.65552 39.32877, -76.65543 39.32902, -76.65535 39.32918, -76.65526 39.32931, -76.65513 39.32943, -76.65498 39.32954, -76.65463 39.3298, -76.65449 39.3299, -76.65431 39.33004, -76.65414 39.33017, -76.65409034503668 39.33021583535075, -76.65409034503668 39.33021583535075, -76.65401 39.33029, -76.65362 39.33041, -76.65321 39.33054, -76.65233 39.33087, -76.65199 39.33099, -76.65087373797357 39.331324119246005, -76.65087373797357 39.331324119246005, -76.65052 39.33143, -76.6495 39.3317, -76.64841 39.332, -76.64821859532952 39.33205162889138, -76.64821859532952 39.33205162889138, -76.64689 39.33241, -76.64695 39.33259, -76.64696 39.33267, -76.64701 39.33293, -76.64701 39.33302100000262, -76.64701 39.33302100000262, -76.64701 39.33311, -76.64697 39.33326, -76.6469 39.33343, -76.64681 39.33357, -76.64672 39.33368, -76.64658 39.3338, -76.64637 39.33394, -76.64607 39.33409, -76.64588 39.33418, -76.64574 39.33425, -76.64533 39.33446, -76.64513 39.33456, -76.64487 39.33468, -76.64464 39.33478, -76.64446 39.33485, -76.64105 39.33618, -76.64039 39.33643, -76.63953611430406 39.336770165846346, -76.63953611430406 39.336770165846346, -76.63916 39.33692, -76.63827 39.33726, -76.63804 39.33735, -76.63764232090354 39.33751137702465)
x24510130400,39.3135847,-76.64663569999999,western_h,39.347161199999995,-76.6425979,1,07:19:11,28.1,6638,4,WALK,1.4,0.0,149,,LINESTRING (-76.6376329 39.337473, -76.6376444 39.3375218, -76.6374729 39.3375898, -76.637361 39.337635, -76.6372813 39.3375241, -76.6371432 39.337332, -76.6370646 39.3373663, -76.6367368 39.3375098, -76.6369584 39.3377956)
x24510130400,39.3135847,-76.64663569999999,western_h,39.347161199999995,-76.6425979,1,07:19:11,28.1,6638,5,BUS,4.2,1.5,1377,11680,LINESTRING (-76.63716872345358 39.33737487004578, -76.63735 39.33763, -76.63771 39.33814, -76.63788 39.33837, -76.63797 39.33849, -76.63798301495075 39.33850859278679, -76.63798301495075 39.33850859278679, -76.63811 39.33869, -76.63835 39.33906, -76.63855 39.33934, -76.63895 39.34, -76.6391 39.34026, -76.63932 39.3407, -76.6395 39.3411, -76.63966 39.3415, -76.63972930323392 39.34170790970177, -76.63972930323392 39.34170790970177, -76.63981 39.34195, -76.63998 39.34245, -76.64008118225962 39.34274949948847, -76.64008118225962 39.34274949948847, -76.64023 39.34319, -76.64028 39.34336, -76.64055 39.34429, -76.64079 39.345, -76.64103304660856 39.345768340891595, -76.64103304660856 39.345768340891595, -76.6411 39.34598, -76.64165 39.34762, -76.64201 39.34883, -76.64208736910507 39.34909290472597)
x24510130400,39.3135847,-76.64663569999999,western_h,39.347161199999995,-76.6425979,1,07:19:11,28.1,6638,6,WALK,2.1,0.0,115,,LINESTRING (-76.6419669 39.3491519, -76.6421149 39.3491636, -76.6421149 39.3491636, -76.6420443 39.3489264, -76.6420257 39.3488639, -76.642344 39.3487969, -76.6427875 39.3487085)
