from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510271400,39.3462557,-76.6305357,western_h,39.347161199999995,-76.6425979,1,07:33:26,15.0,2136,1,WALK,6.7,0.0,560,,LINESTRING (-76.6307458 39.3479316, -76.6304645 39.3453113, -76.6304199 39.3446359, -76.629875 39.3446916, -76.6294308 39.3447397, -76.6292979 39.3447541, -76.6290169 39.3447845, -76.6289369 39.3447932, -76.6284522 39.3448457, -76.628286 39.3448628, -76.62829 39.344926)
x24510271400,39.3462557,-76.6305357,western_h,39.347161199999995,-76.6425979,1,07:33:26,15.0,2136,2,BUS,4.9,1.0,1435,11641,LINESTRING (-76.62828615686 39.344868204793336, -76.62845 39.34485, -76.62892 39.3448, -76.62988 39.34469, -76.63101 39.34457, -76.63164 39.34453, -76.63232 39.34447, -76.63279 39.34442, -76.633 39.34439, -76.63373 39.3443, -76.63439 39.34423, -76.63466 39.3442, -76.63525 39.34409, -76.63541 39.34404, -76.63606943111776 39.34380686778665, -76.63606943111776 39.34380686778665, -76.6364 39.34369, -76.63699 39.34347, -76.63757 39.34327, -76.6379 39.34316, -76.6381 39.34311, -76.63841 39.34306, -76.63863 39.34304, -76.63899 39.34304, -76.63934 39.34307, -76.63962 39.34312, -76.63993 39.34322, -76.64004621587128 39.34326648634851, -76.64004621587128 39.34326648634851, -76.64028 39.34336, -76.64055 39.34429, -76.64079 39.345, -76.6411 39.34598, -76.64185 39.34581)
x24510271400,39.3462557,-76.6305357,western_h,39.347161199999995,-76.6425979,1,07:33:26,15.0,2136,3,WALK,2.5,0.0,141,,LINESTRING (-76.641861 39.345751, -76.6418269 39.3457742, -76.641847 39.3458234, -76.6419135 39.3460258, -76.6419454 39.3461227, -76.6419742 39.3462103, -76.6420081 39.3463135, -76.6420394 39.3464087, -76.6421 39.3465934, -76.6421663 39.3467952, -76.6422247 39.3469725)
