from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510060200,39.2941587,-76.5833857,western_h,39.347161199999995,-76.6425979,1,06:50:55,48.6,10730,1,WALK,0.9,0.0,55,,LINESTRING (-76.5834366 39.2940489, -76.5834515 39.2942898, -76.583456 39.294362, -76.5833536 39.2943659, -76.5833559 39.2944328, -76.583305 39.294437)
x24510060200,39.2941587,-76.5833857,western_h,39.347161199999995,-76.6425979,1,06:50:55,48.6,10730,2,BUS,11.6,1.4,2670,11740,LINESTRING (-76.5833026815039 39.294345379654764, -76.58343 39.29434, -76.58416 39.29431, -76.58469375528097 39.29428679324865, -76.58469375528097 39.29428679324865, -76.58485 39.29428, -76.58561 39.29426, -76.58638 39.29423, -76.58701 39.2942, -76.58737377368271 39.29418677186608, -76.58737377368271 39.29418677186608, -76.58756 39.29418, -76.58841 39.29415, -76.58914436839282 39.29415825133025, -76.58914436839282 39.29415825133025, -76.5893 39.29416, -76.58991 39.29414, -76.5904136044836 39.29411122260094, -76.5904136044836 39.29411122260094, -76.59061 39.2941, -76.59142 39.29406, -76.59192 39.29404, -76.5926 39.29401, -76.59338 39.29399, -76.59388 39.29399, -76.59399 39.29398, -76.59409 39.29398, -76.59441 39.29393, -76.59465514360429 39.293889142732624, -76.59465514360429 39.293889142732624, -76.59471 39.29388, -76.5952 39.29376, -76.59547 39.2937, -76.59588 39.29359, -76.5962 39.2935, -76.59657 39.2934, -76.5967787738037 39.293343332824705, -76.5967787738037 39.293343332824705, -76.59727 39.29321, -76.59816 39.29296, -76.59877 39.29279, -76.59918 39.29267, -76.59962 39.29254, -76.59975 39.2925, -76.60021 39.29238, -76.60039709295407 39.29233026642993, -76.60039709295407 39.29233026642993, -76.601 39.29217, -76.60159 39.29202, -76.60192628334045 39.291928286361696, -76.60192628334045 39.291928286361696, -76.60203 39.2919, -76.60221 39.29185, -76.60264 39.29173, -76.60302 39.29163, -76.60371 39.29143, -76.60453 39.2912, -76.60468 39.29116, -76.60537 39.29096, -76.605406317427 39.29094899471909, -76.605406317427 39.29094899471909, -76.6057 39.29086, -76.6061 39.29076, -76.60638 39.29071, -76.60675 39.29068, -76.60752 39.29068, -76.60776 39.29068, -76.60804 39.29068, -76.60824 39.29067, -76.60841 39.29066, -76.60850633767754 39.2906516950278, -76.60850633767754 39.2906516950278, -76.60899 39.29061, -76.60954 39.29056, -76.60993896112203 39.29052479754806, -76.60993896112203 39.29052479754806, -76.61022 39.2905, -76.61104 39.29046, -76.6119 39.29044, -76.61206466898322 39.29044548896611, -76.61206466898322 39.29044548896611, -76.6122 39.29045, -76.61234 39.29048, -76.61259 39.2905, -76.61284 39.2905, -76.61329 39.29048, -76.61359192485989 39.290465390732585)
x24510060200,39.2941587,-76.5833857,western_h,39.347161199999995,-76.6425979,1,06:50:55,48.6,10730,3,WALK,2.9,0.0,184,,LINESTRING (-76.613594 39.290537, -76.6135936 39.2905127, -76.6138099 39.2905079, -76.6138985 39.2905099, -76.6138954 39.2904279, -76.6140105 39.2904216, -76.6147677 39.2903803, -76.615099 39.2903623, -76.6150944 39.2903077, -76.6152094 39.2903018, -76.6152044 39.2902383, -76.6152044 39.2902383, -76.615191 39.2900654)
x24510060200,39.2941587,-76.5833857,western_h,39.347161199999995,-76.6425979,1,06:50:55,48.6,10730,4,BUS,26.2,3.2,7680,11744,LINESTRING (-76.61520129056096 39.290236294255855, -76.61521 39.29038, -76.61523 39.29108, -76.61526624875069 39.29150592282057, -76.61526624875069 39.29150592282057, -76.61527 39.29155, -76.61527 39.2916, -76.61528 39.29168, -76.61533 39.29231, -76.6153828998959 39.29335036461949, -76.6153828998959 39.29335036461949, -76.61539 39.29349, -76.61545 39.29412, -76.61549 39.29472, -76.6155 39.2951, -76.61552569454432 39.29546614725649, -76.61552569454432 39.29546614725649, -76.61554 39.29567, -76.61557 39.29636, -76.61542 39.29637, -76.61543 39.2966, -76.61544 39.29681, -76.61545 39.29704, -76.61547 39.29735, -76.6154 39.29744, -76.61537 39.29754, -76.6153786779499 39.29756386436224, -76.6153786779499 39.29756386436224, -76.61541 39.29765, -76.61549 39.29774, -76.61551 39.29805, -76.61552 39.29829, -76.61552 39.29834, -76.61554 39.2986, -76.6157 39.29859, -76.61572 39.2988, -76.61575 39.2992, -76.61577394569636 39.29946340265989, -76.61577394569636 39.29946340265989, -76.61579 39.29964, -76.61585428426743 39.30074086807966, -76.61585428426743 39.30074086807966, -76.61587 39.30101, -76.61596 39.30237, -76.6160449009216 39.30327843986094, -76.6160449009216 39.30327843986094, -76.61606 39.30344, -76.61613774151087 39.30435562223911, -76.61613774151087 39.30435562223911, -76.61615 39.3045, -76.61618 39.30484, -76.61622 39.30542, -76.61622 39.30553, -76.61628 39.30662, -76.6163 39.30679, -76.61631 39.30699, -76.61631 39.30711, -76.61633 39.30745, -76.6163500515008 39.30783097851515, -76.6163500515008 39.30783097851515, -76.61636 39.30802, -76.61636 39.30807, -76.6164 39.30872, -76.61647 39.30979, -76.61652 39.3104, -76.61653286449135 39.31066586615443, -76.61653286449135 39.31066586615443, -76.61655 39.31102, -76.61656 39.31118, -76.61661424173712 39.31198587723732, -76.61661424173712 39.31198587723732, -76.61663 39.31222, -76.61669 39.31323, -76.616733175565 39.31394239682257, -76.616733175565 39.31394239682257, -76.61675 39.31422, -76.61682 39.31525, -76.6169 39.31634, -76.61696 39.31725, -76.61698000738622 39.317550110793114, -76.61698000738622 39.317550110793114, -76.61698000738622 39.317550110793114, -76.61698000738622 39.317550110793114, -76.617 39.31785, -76.61703 39.31843, -76.61707 39.31915, -76.61709 39.31935, -76.61717 39.32064, -76.61725 39.32192, -76.61733 39.32319, -76.6174 39.3241, -76.61742 39.32446, -76.6175 39.3257, -76.6175 39.32576, -76.61751 39.32584, -76.61754 39.32634, -76.61757 39.32686, -76.61758 39.32703, -76.61766 39.3281, -76.61771 39.32919, -76.61772 39.32942, -76.61796 39.33251, -76.61797 39.33264, -76.61897 39.33332, -76.61928 39.33352, -76.61974 39.33383, -76.62 39.33401, -76.62044 39.33429, -76.62082 39.33454, -76.6214 39.33492, -76.62149 39.33498, -76.62302 39.33598, -76.62311 39.33604, -76.62341 39.33621, -76.62384 39.33648, -76.62446 39.33691, -76.62461 39.337, -76.62508 39.33726, -76.62529 39.33732, -76.62536 39.33734, -76.62544 39.33736, -76.62557 39.33737, -76.62715 39.33728, -76.62811 39.33723, -76.62843 39.33722, -76.62903 39.33719, -76.62942 39.33717, -76.6295 39.33717, -76.62962 39.33716, -76.62973 39.33716, -76.63002 39.33715, -76.63033 39.33713, -76.63043 39.33713, -76.631 39.33711, -76.63116 39.3371, -76.63119 39.3371, -76.63163 39.33708, -76.63271 39.33706, -76.63288 39.33707, -76.63304 39.33712, -76.63415 39.33739, -76.63529 39.33764, -76.63602 39.3378, -76.63637 39.33786, -76.63663 39.33786, -76.6369 39.3378, -76.63735 39.33763, -76.63771 39.33814, -76.63788 39.33837, -76.63797 39.33849, -76.63811 39.33869, -76.63835 39.33906, -76.63855 39.33934, -76.63895 39.34, -76.6391 39.34026, -76.63932 39.3407, -76.63942 39.34093, -76.6395 39.3411, -76.63966 39.3415, -76.63973 39.34173, -76.63981 39.34195, -76.63991 39.34226, -76.63998 39.34245, -76.64023 39.34319, -76.64028 39.34336, -76.64055 39.34429, -76.64075 39.34489, -76.64079 39.345, -76.64085 39.34518, -76.6411 39.34598, -76.64185 39.34581)
x24510060200,39.2941587,-76.5833857,western_h,39.347161199999995,-76.6425979,1,06:50:55,48.6,10730,5,WALK,2.5,0.0,141,,LINESTRING (-76.641861 39.345751, -76.6418269 39.3457742, -76.641847 39.3458234, -76.6419135 39.3460258, -76.6419454 39.3461227, -76.6419742 39.3462103, -76.6420081 39.3463135, -76.6420394 39.3464087, -76.6421 39.3465934, -76.6421663 39.3467952, -76.6422247 39.3469725)
