from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510280102,39.3391917,-76.6960857,western_h,39.347161199999995,-76.6425979,1,07:07:20,39.7,8197,1,WALK,5.1,0.0,318,,LINESTRING (-76.6962719 39.3391881, -76.6939732 39.3391988, -76.6930846 39.3392006, -76.6930828 39.3388652, -76.692999 39.338866)
x24510280102,39.3391917,-76.6960857,western_h,39.347161199999995,-76.6425979,1,07:07:20,39.7,8197,2,BUS,5.6,1.1,2031,11646,LINESTRING (-76.69305 39.33865, -76.69306 39.33969, -76.69167 39.33969, -76.69167 39.33969, -76.68934 39.3397, -76.68706 39.33972, -76.68706 39.33972, -76.68546 39.33975, -76.68547 39.34075, -76.68545 39.34117, -76.68543 39.34125, -76.68539 39.34133, -76.68521 39.34154, -76.68521 39.34154, -76.68507 39.34168, -76.68493 39.3418, -76.68605 39.34204, -76.68665 39.34217, -76.68706 39.34228, -76.68801 39.34257, -76.68862 39.34275, -76.68889 39.34281, -76.68913 39.34285, -76.68935 39.34287, -76.68957 39.34288, -76.6901 39.34288, -76.69118 39.34287, -76.69169 39.34287, -76.69196 39.34288, -76.69226 39.3429, -76.69254 39.34293, -76.69288 39.34301, -76.6933 39.34314, -76.69355 39.34326, -76.69373 39.34334, -76.69405 39.34354, -76.69405 39.34354, -76.69328 39.34478, -76.69319 39.34491, -76.693 39.34513)
x24510280102,39.3391917,-76.6960857,western_h,39.347161199999995,-76.6425979,1,07:07:20,39.7,8197,3,WALK,2.0,0.0,147,,LINESTRING (-76.692978 39.345112, -76.692992 39.3451102, -76.6929298 39.3450797, -76.6928828 39.345058, -76.6927111 39.3451087, -76.6926639 39.3451243, -76.6926031 39.3451426, -76.6925803 39.345122, -76.692563 39.3451077, -76.6925091 39.3450798, -76.6923806 39.3450182, -76.6923695 39.3450161, -76.6923558 39.3450176, -76.6923471 39.3450208, -76.6923397 39.3450247, -76.6923264 39.3450268, -76.6922508 39.3449848, -76.691941 39.3448132, -76.6918369 39.3447555, -76.6916543 39.3446545, -76.6915661 39.3446057, -76.6915661 39.3446057)
x24510280102,39.3391917,-76.6960857,western_h,39.347161199999995,-76.6425979,1,07:07:20,39.7,8197,4,BUS,15.6,4.0,5330,11641,LINESTRING (-76.69199 39.34476, -76.69266 39.34512, -76.69265 39.34517, -76.69264 39.34526, -76.69257 39.34533, -76.69245 39.34541, -76.69239 39.34544, -76.69154 39.34498, -76.69117 39.34478, -76.69115 39.34473, -76.69116 39.34464, -76.69119 39.34429, -76.69052 39.34391, -76.69034 39.34381, -76.69014 39.34368, -76.68974 39.34346, -76.68953 39.34335, -76.68937 39.34301, -76.68935 39.34287, -76.68934 39.34272, -76.68908 39.34269, -76.6888 39.34265, -76.68848 39.34257, -76.68807 39.34245, -76.68706 39.34212, -76.68668 39.34202, -76.68606 39.34189, -76.68592 39.34186, -76.68507 39.34168, -76.68413 39.34148, -76.68367 39.34137, -76.68332 39.34128, -76.68309 39.34121, -76.6833 39.34097, -76.68347 39.34077, -76.68365 39.34056, -76.68346053396672 39.340448726297915, -76.68346053396672 39.340448726297915, -76.68302 39.34019, -76.68259 39.34, -76.68092837155223 39.33935020116568, -76.68092837155223 39.33935020116568, -76.6808 39.3393, -76.67906429530203 39.33864098912537, -76.67906429530203 39.33864098912537, -76.67893 39.33859, -76.67878 39.33852, -76.67738 39.33768, -76.67735131316185 39.337662070726154, -76.67735131316185 39.337662070726154, -76.67706 39.33748, -76.6766 39.3372, -76.67637 39.33703, -76.676 39.33669, -76.67584 39.33651, -76.6754 39.33602, -76.67510079375356 39.33613793530881, -76.67510079375356 39.33613793530881, -76.67403 39.33656, -76.67387 39.33662, -76.67334 39.33682, -76.67309038361847 39.33691984655261, -76.67309038361847 39.33691984655261, -76.67299 39.33696, -76.67273 39.33707, -76.6724 39.3372, -76.67108 39.33768, -76.67078491314412 39.33779491363138, -76.67078491314412 39.33779491363138, -76.669 39.33849, -76.66838 39.33871, -76.66826 39.33875, -76.66794872391462 39.33888834492683, -76.66794872391462 39.33888834492683, -76.6679 39.33891, -76.66726 39.33922, -76.66694 39.33938, -76.66653293028712 39.33957539346218, -76.66653293028712 39.33957539346218, -76.66644 39.33962, -76.66636 39.33966, -76.66568 39.33997, -76.66543 39.34009, -76.66528 39.3402, -76.66512 39.34032, -76.66488 39.34049, -76.66464 39.34063, -76.6644 39.34076, -76.66425073764324 39.3408197049427, -76.66425073764324 39.3408197049427, -76.6642 39.34084, -76.66395 39.34092, -76.66368 39.34095, -76.66343 39.34095, -76.66324 39.34093, -76.66306 39.34089, -76.66259 39.34074, -76.66238 39.3407, -76.66212 39.34066, -76.66189 39.34066, -76.66181974476427 39.34066275510728, -76.66181974476427 39.34066275510728, -76.66138 39.34068, -76.66019 39.34073, -76.65890887281894 39.34077852754474, -76.65890887281894 39.34077852754474, -76.65887 39.34078, -76.65866 39.34079, -76.65812 39.34083, -76.65782 39.34091, -76.65754 39.34104, -76.65715 39.34128, -76.65692 39.3414, -76.65662 39.34153, -76.65629 39.34162, -76.65602 39.34169, -76.65546 39.34181, -76.65486 39.34193, -76.65454 39.34204, -76.65423 39.34219, -76.65388 39.34242, -76.65297 39.34312, -76.65196 39.34387, -76.65153 39.34418, -76.65111 39.34448, -76.65105475268483 39.344510692952866, -76.65105475268483 39.344510692952866, -76.65075 39.34468, -76.65047 39.3448, -76.65022 39.34487, -76.6499 39.34494, -76.64958 39.34498, -76.64927 39.345, -76.64905 39.34502, -76.64885 39.34504, -76.64814 39.3451, -76.64803724746496 39.345109943793716, -76.64803724746496 39.345109943793716, -76.64783 39.34513, -76.64774 39.34514, -76.64752 39.34516, -76.6472 39.34519, -76.64703 39.34521, -76.64686 39.34523, -76.64654 39.34526, -76.6456 39.34533, -76.64531 39.34536, -76.6451 39.34537, -76.64479 39.34537, -76.64455 39.34536, -76.64426 39.34533, -76.64387 39.34526, -76.64371 39.34523, -76.6435 39.34518, -76.64319 39.34509, -76.64291 39.34498, -76.6428 39.34486, -76.64268 39.34478, -76.6424 39.34463, -76.64194 39.3443, -76.6416750503093 39.34409151499748)
x24510280102,39.3391917,-76.6960857,western_h,39.347161199999995,-76.6425979,1,07:07:20,39.7,8197,5,WALK,6.5,0.0,371,,LINESTRING (-76.641712 39.3440129, -76.6416765 39.3440873, -76.6417934 39.3441803, -76.6420823 39.3444188, -76.6422778 39.344576, -76.6422106 39.344695, -76.6421668 39.3447727, -76.6421628 39.3448018, -76.642235 39.3448392, -76.641979 39.345086, -76.6419 39.345178, -76.641848 39.345261, -76.6418161 39.345363, -76.641793 39.345531, -76.641806 39.345723, -76.6418269 39.3457742, -76.641847 39.3458234, -76.6419135 39.3460258, -76.6419454 39.3461227, -76.6419742 39.3462103, -76.6420081 39.3463135, -76.6420394 39.3464087, -76.6421 39.3465934, -76.6421663 39.3467952, -76.6422247 39.3469725)
