from_id,from_lat,from_lon,to_id,to_lat,to_lon,option,departure_time,total_duration,total_distance,segment,mode,segment_duration,wait,distance,route,geometry
x24510070400,39.298573700000006,-76.59143569999999,western_h,39.347161199999995,-76.6425979,1,07:09:11,55.6,10223,1,WALK,5.4,0.0,314,,LINESTRING (-76.5916191 39.2985546, -76.5909932 39.2985795, -76.5909786 39.2985804, -76.5908785 39.2985838, -76.5908153 39.298586, -76.5907989 39.2985898, -76.5908079 39.2987216, -76.5908586 39.299501, -76.5900951 39.2995332, -76.5897636 39.2995467, -76.5897753 39.2995614, -76.5897756 39.2996182, -76.5896628 39.2996223, -76.589668 39.2997088, -76.5895725 39.2997095, -76.5895455 39.2996951, -76.5894871 39.2996954, -76.589438 39.299687)
x24510070400,39.298573700000006,-76.59143569999999,western_h,39.347161199999995,-76.6425979,1,07:09:11,55.6,10223,2,BUS,17.3,1.0,4726,11638,LINESTRING (-76.58943593627811 39.299609513943196, -76.58965 39.2996, -76.58970049712121 39.30037188456714, -76.58970049712121 39.30037188456714, -76.58972 39.30067, -76.58980064057111 39.30189752869367, -76.58980064057111 39.30189752869367, -76.58981 39.30204, -76.58989012210012 39.30326853886843, -76.58989012210012 39.30326853886843, -76.5899 39.30342, -76.58994 39.3043, -76.58995 39.30447, -76.58996 39.30463, -76.5899788888222 39.30491333233297, -76.5899788888222 39.30491333233297, -76.59002 39.30553, -76.59004 39.30606, -76.59008 39.30658, -76.59011 39.30711, -76.5901184674871 39.3073640246129, -76.5901184674871 39.3073640246129, -76.59012 39.30741, -76.59014 39.30766, -76.59016 39.30819, -76.59018844219207 39.30855974849701, -76.59018844219207 39.30855974849701, -76.5902 39.30871, -76.59026 39.30977, -76.59033 39.31083, -76.59034889174103 39.31112046051845, -76.59034889174103 39.31112046051845, -76.59041 39.31206, -76.59042 39.31232, -76.59105 39.31229, -76.59147607079267 39.31227120275915, -76.59147607079267 39.31227120275915, -76.59173 39.31226, -76.59237 39.31224, -76.59306 39.31221, -76.59416 39.31216, -76.59446 39.31215, -76.59502 39.31213, -76.5951 39.31213, -76.59524 39.31212, -76.59537775930018 39.312113738213625, -76.59537775930018 39.312113738213625, -76.5959 39.31209, -76.59648 39.31206, -76.59707 39.31203, -76.59773 39.312, -76.59844 39.31197, -76.59937 39.31191, -76.5992 39.3125, -76.59904 39.31297, -76.59885 39.31328, -76.59873 39.31345, -76.59865 39.31353, -76.59828 39.31387, -76.59804828615725 39.31408767057955, -76.59804828615725 39.31408767057955, -76.59795 39.31418, -76.59782 39.3143, -76.59758 39.31456, -76.59748 39.31466, -76.59713 39.31503, -76.59692 39.31522, -76.59646 39.31568, -76.59633 39.3158, -76.59591 39.3162, -76.59546 39.31663, -76.59578196748734 39.31671049187184, -76.59578196748734 39.31671049187184, -76.5959 39.31674, -76.59651 39.31691, -76.59689 39.317, -76.59731 39.3171, -76.59775 39.31722, -76.59799855475903 39.31727084074616, -76.59799855475903 39.31727084074616, -76.59819 39.31731, -76.59874 39.31745, -76.59908 39.31753, -76.59995 39.31773, -76.60105 39.31798, -76.60198467201889 39.318220608638526, -76.60198467201889 39.318220608638526, -76.60206 39.31824, -76.60225 39.31827, -76.60251 39.31833, -76.60277 39.31837, -76.60313 39.31837, -76.60339 39.31837, -76.60374 39.31835, -76.60441 39.31831, -76.6048 39.3183, -76.60490868706286 39.31829463273764, -76.60490868706286 39.31829463273764, -76.60561 39.31826, -76.60573 39.31825, -76.60663 39.31822, -76.60702 39.31821, -76.60776 39.31818, -76.60838 39.31816, -76.60893 39.31814, -76.60945 39.31812, -76.60957826170564 39.31811374333143, -76.60957826170564 39.31811374333143, -76.60986 39.3181, -76.61039 39.31808, -76.6111 39.31804, -76.61135 39.31803, -76.61212 39.318, -76.61285 39.31799, -76.61354 39.31796, -76.61422 39.31794, -76.61481 39.31792, -76.61537 39.3179, -76.617 39.31785, -76.61707230648592 39.31784780889436)
x24510070400,39.298573700000006,-76.59143569999999,western_h,39.347161199999995,-76.6425979,1,07:09:11,55.6,10223,3,WALK,1.1,0.0,125,,LINESTRING (-76.617073 39.317886, -76.6171006 39.3179205, -76.6171034 39.3178399, -76.6170984 39.3177359, -76.6169843 39.3177355, -76.6169132 39.3177378, -76.6168834 39.3177388, -76.6168724 39.3175619, -76.6168383 39.3170084)
x24510070400,39.298573700000006,-76.59143569999999,western_h,39.347161199999995,-76.6425979,1,07:09:11,55.6,10223,4,BUS,11.9,5.4,4303,11681,LINESTRING (-76.617 39.31785, -76.61703 39.31843, -76.61707 39.31915, -76.61709 39.31935, -76.61717 39.32064, -76.61717 39.32064, -76.61725 39.32192, -76.61733 39.32319, -76.61733 39.32319, -76.6174 39.3241, -76.61742 39.32446, -76.6175 39.3257, -76.6175 39.32576, -76.61751 39.32584, -76.61751 39.32584, -76.61754 39.32634, -76.61757 39.32686, -76.61758 39.32703, -76.61766 39.3281, -76.61766 39.3281, -76.61771 39.32919, -76.61772 39.32942, -76.61796 39.33251, -76.61797 39.33264, -76.61897 39.33332, -76.61928 39.33352, -76.61974 39.33383, -76.62021 39.33414, -76.62021 39.33414, -76.62044 39.33429, -76.6214 39.33492, -76.62149 39.33498, -76.62302 39.33598, -76.62302 39.33598, -76.62311 39.33604, -76.62341 39.33621, -76.62384 39.33648, -76.62446 39.33691, -76.62461 39.337, -76.62508 39.33726, -76.62529 39.33732, -76.62536 39.33734, -76.62544 39.33736, -76.62557 39.33737, -76.62715 39.33728, -76.62811 39.33723, -76.62811 39.33723, -76.62843 39.33722, -76.62903 39.33719, -76.62942 39.33717, -76.6295 39.33717, -76.62962 39.33716, -76.63002 39.33715, -76.63002 39.33715, -76.63033 39.33713, -76.63043 39.33713, -76.63116 39.3371, -76.63116 39.3371, -76.63119 39.3371, -76.63163 39.33708, -76.63271 39.33706, -76.63271 39.33706, -76.63288 39.33707, -76.63304 39.33712, -76.63315 39.33768, -76.63334 39.33837, -76.63401 39.33997, -76.63425 39.34059, -76.63445 39.34114, -76.63457 39.34145, -76.63447 39.3416, -76.6344 39.34178, -76.6344 39.34178, -76.63454 39.34192, -76.6348 39.34228, -76.63496 39.34263, -76.63507 39.34302, -76.6351 39.34314, -76.63513 39.34335, -76.63522 39.34393, -76.63522 39.34393, -76.63525 39.34409, -76.63558 39.34581, -76.63569 39.34633, -76.63579 39.34696, -76.63582 39.3473)
x24510070400,39.298573700000006,-76.59143569999999,western_h,39.347161199999995,-76.6425979,1,07:09:11,55.6,10223,5,WALK,13.5,0.0,755,,LINESTRING (-76.635737 39.347328, -76.6358395 39.3473208, -76.6358404 39.3473418, -76.6358429 39.3474841, -76.6358428 39.3475259, -76.6359891 39.3475174, -76.6360988 39.3475109, -76.6363951 39.3474926, -76.6366942 39.3474853, -76.6368461 39.347497, -76.6372333 39.3475465, -76.6374848 39.3475891, -76.6374875 39.3476288, -76.637627 39.3476217, -76.6376396 39.3476743, -76.6377093 39.3479015, -76.6377503 39.3479904, -76.6377939 39.3480511, -76.6378387 39.3480947, -76.6378794 39.348119, -76.6379571 39.3481553, -76.6380415 39.3481847, -76.6381552 39.3481928, -76.6382812 39.3481883, -76.6384376 39.3481646, -76.638614 39.3481309, -76.6388105 39.3480848, -76.6389066 39.3480639, -76.6390083 39.3480984, -76.6390842 39.3481358, -76.6391667 39.3481908, -76.6392112 39.3482363, -76.6392443 39.3482772, -76.6392705 39.3483186, -76.6392973 39.3484161, -76.6393336 39.3486052, -76.6393475 39.3486526, -76.6393649 39.3487012, -76.6393846 39.3487415, -76.6394199 39.3488142, -76.6394555 39.3488719, -76.6394853 39.3489095, -76.6395318 39.348963, -76.6396057 39.349029, -76.6396731 39.3490782, -76.6397508 39.3491156, -76.6398248 39.349139, -76.639932 39.3491508, -76.6400372 39.349153, -76.6401529 39.3491508, -76.6402944 39.3491379, -76.6404052 39.3491288, -76.6405687 39.3491099, -76.6408597 39.3490679, -76.6411688 39.3490161, -76.6418342 39.3488947, -76.6420257 39.3488639, -76.642344 39.3487969, -76.6427875 39.3487085)
